condition,seed,agent,time_sec,phase_rad
scrambled,15138832,6,32.919998,5.529297
scrambled,15138832,10,32.919998,5.529297
scrambled,15138832,19,32.919998,5.529297
scrambled,15138832,21,32.919998,5.529297
scrambled,15138832,30,32.919998,5.529297
scrambled,15138832,31,32.919998,5.529297
scrambled,15138832,1,32.939999,5.780625
scrambled,15138832,2,32.939999,5.780625
scrambled,15138832,12,32.939999,5.780625
scrambled,15138832,15,32.939999,5.780625
scrambled,15138832,17,32.939999,5.780625
scrambled,15138832,23,32.939999,5.780625
scrambled,15138832,25,32.939999,5.780625
scrambled,15138832,28,32.939999,5.780625
scrambled,15138832,29,32.939999,5.780625
scrambled,15138832,0,33.520000,0.502751
scrambled,15138832,3,33.520000,0.502751
scrambled,15138832,4,33.520000,0.502751
scrambled,15138832,5,33.520000,0.502751
scrambled,15138832,7,33.520000,0.502751
scrambled,15138832,8,33.520000,0.502751
scrambled,15138832,9,33.520000,0.502751
scrambled,15138832,10,33.520000,0.502751
scrambled,15138832,11,33.520000,0.502751
scrambled,15138832,13,33.520000,0.502751
scrambled,15138832,14,33.520000,0.502751
scrambled,15138832,16,33.520000,0.502751
scrambled,15138832,18,33.520000,0.502751
scrambled,15138832,20,33.520000,0.502751
scrambled,15138832,21,33.520000,0.502751
scrambled,15138832,22,33.520000,0.502751
scrambled,15138832,24,33.520000,0.502751
scrambled,15138832,26,33.520000,0.502751
scrambled,15138832,27,33.520000,0.502751
scrambled,15138832,30,33.520000,0.502751
scrambled,15138832,31,33.520000,0.502751
scrambled,15138832,1,33.540001,0.754078
scrambled,15138832,2,33.540001,0.754078
scrambled,15138832,6,33.540001,0.754078
scrambled,15138832,12,33.540001,0.754078
scrambled,15138832,15,33.540001,0.754078
scrambled,15138832,17,33.540001,0.754078
scrambled,15138832,19,33.540001,0.754078
scrambled,15138832,23,33.540001,0.754078
scrambled,15138832,25,33.540001,0.754078
scrambled,15138832,28,33.540001,0.754078
scrambled,15138832,29,33.540001,0.754078
scrambled,15138832,0,33.959999,6.031955
scrambled,15138832,3,33.959999,6.031955
scrambled,15138832,4,33.959999,6.031955
scrambled,15138832,5,33.959999,6.031955
scrambled,15138832,7,33.959999,6.031955
scrambled,15138832,8,33.959999,6.031955
scrambled,15138832,9,33.959999,6.031955
scrambled,15138832,10,33.959999,6.031955
scrambled,15138832,11,33.959999,6.031955
scrambled,15138832,13,33.959999,6.031955
scrambled,15138832,14,33.959999,6.031955
scrambled,15138832,16,33.959999,6.031955
scrambled,15138832,18,33.959999,6.031955
scrambled,15138832,20,33.959999,6.031955
scrambled,15138832,22,33.959999,6.031955
scrambled,15138832,24,33.959999,6.031955
scrambled,15138832,26,33.959999,6.031955
scrambled,15138832,27,33.959999,6.031955
scrambled,15138832,30,33.959999,6.031955
scrambled,15138832,2,33.980000,0.000097
scrambled,15138832,6,33.980000,0.000097
scrambled,15138832,19,33.980000,0.000097
scrambled,15138832,21,33.980000,0.000097
scrambled,15138832,29,33.980000,0.000097
scrambled,15138832,31,33.980000,0.000097
scrambled,15138832,1,34.000000,0.251425
scrambled,15138832,12,34.000000,0.251425
scrambled,15138832,15,34.000000,0.251425
scrambled,15138832,17,34.000000,0.251425
scrambled,15138832,23,34.000000,0.251425
scrambled,15138832,25,34.000000,0.251425
scrambled,15138832,28,34.000000,0.251425
scrambled,15138832,0,34.399998,5.277974
scrambled,15138832,5,34.399998,5.277974
scrambled,15138832,8,34.399998,5.277974
scrambled,15138832,13,34.399998,5.277974
scrambled,15138832,14,34.399998,5.277974
scrambled,15138832,16,34.399998,5.277974
scrambled,15138832,18,34.399998,5.277974
scrambled,15138832,20,34.399998,5.277974
scrambled,15138832,22,34.399998,5.277974
scrambled,15138832,24,34.399998,5.277974
scrambled,15138832,26,34.399998,5.277974
scrambled,15138832,3,34.419998,5.529302
scrambled,15138832,4,34.419998,5.529302
scrambled,15138832,7,34.419998,5.529302
scrambled,15138832,9,34.419998,5.529302
scrambled,15138832,10,34.419998,5.529302
scrambled,15138832,11,34.419998,5.529302
scrambled,15138832,27,34.419998,5.529302
scrambled,15138832,21,34.439999,5.780629
scrambled,15138832,30,34.439999,5.780629
scrambled,15138832,31,34.439999,5.780629
scrambled,15138832,6,34.459999,6.031957
scrambled,15138832,19,34.480000,0.000099
scrambled,15138832,2,34.500000,0.251426
scrambled,15138832,1,34.540001,0.754081
scrambled,15138832,12,34.540001,0.754081
scrambled,15138832,25,34.540001,0.754081
scrambled,15138832,29,34.540001,0.754081
scrambled,15138832,17,34.559998,1.005408
scrambled,15138832,23,34.599998,1.508063
scrambled,15138832,28,34.599998,1.508063
scrambled,15138832,15,34.619999,1.759391
scrambled,15138832,26,34.860001,4.775321
scrambled,15138832,16,34.880001,5.026648
scrambled,15138832,22,34.880001,5.026648
scrambled,15138832,24,34.880001,5.026648
scrambled,15138832,0,34.899998,5.277976
scrambled,15138832,14,34.899998,5.277976
scrambled,15138832,5,34.919998,5.529303
scrambled,15138832,18,34.939999,5.780631
scrambled,15138832,20,34.939999,5.780631
scrambled,15138832,8,34.959999,6.031958
scrambled,15138832,13,34.959999,6.031958
scrambled,15138832,4,34.980000,0.000100
scrambled,15138832,9,34.980000,0.000100
scrambled,15138832,3,35.000000,0.251428
scrambled,15138832,7,35.000000,0.251428
scrambled,15138832,11,35.000000,0.251428
scrambled,15138832,27,35.020000,0.502755
scrambled,15138832,10,35.040001,0.754082
scrambled,15138832,30,35.059998,1.005410
scrambled,15138832,21,35.079998,1.256737
scrambled,15138832,31,35.079998,1.256737
scrambled,15138832,6,35.099998,1.508065
scrambled,15138832,2,35.119999,1.759392
scrambled,15138832,19,35.119999,1.759392
scrambled,15138832,1,35.139999,2.010720
scrambled,15138832,12,35.139999,2.010720
scrambled,15138832,17,35.139999,2.010720
scrambled,15138832,23,35.139999,2.010720
scrambled,15138832,25,35.139999,2.010720
scrambled,15138832,28,35.139999,2.010720
scrambled,15138832,29,35.139999,2.010720
scrambled,15138832,15,35.160000,2.262047
scrambled,15138832,16,35.520000,0.502756
scrambled,15138832,26,35.520000,0.502756
scrambled,15138832,22,35.540001,0.754084
scrambled,15138832,24,35.540001,0.754084
scrambled,15138832,0,35.559998,1.005411
scrambled,15138832,5,35.559998,1.005411
scrambled,15138832,14,35.559998,1.005411
scrambled,15138832,8,35.579998,1.256739
scrambled,15138832,13,35.579998,1.256739
scrambled,15138832,18,35.579998,1.256739
scrambled,15138832,20,35.579998,1.256739
scrambled,15138832,3,35.599998,1.508066
scrambled,15138832,4,35.599998,1.508066
scrambled,15138832,7,35.599998,1.508066
scrambled,15138832,9,35.599998,1.508066
scrambled,15138832,10,35.599998,1.508066
scrambled,15138832,11,35.599998,1.508066
scrambled,15138832,27,35.599998,1.508066
scrambled,15138832,30,35.599998,1.508066
scrambled,15138832,2,35.619999,1.759393
scrambled,15138832,6,35.619999,1.759393
scrambled,15138832,19,35.619999,1.759393
scrambled,15138832,21,35.619999,1.759393
scrambled,15138832,31,35.619999,1.759393
scrambled,15138832,1,35.639999,2.010721
scrambled,15138832,12,35.639999,2.010721
scrambled,15138832,15,35.639999,2.010721
scrambled,15138832,17,35.639999,2.010721
scrambled,15138832,23,35.639999,2.010721
scrambled,15138832,25,35.639999,2.010721
scrambled,15138832,28,35.639999,2.010721
scrambled,15138832,29,35.639999,2.010721
scrambled,15138832,16,36.099998,1.508067
scrambled,15138832,26,36.099998,1.508067
scrambled,15138832,0,36.119999,1.759395
scrambled,15138832,3,36.119999,1.759395
scrambled,15138832,4,36.119999,1.759395
scrambled,15138832,5,36.119999,1.759395
scrambled,15138832,7,36.119999,1.759395
scrambled,15138832,8,36.119999,1.759395
scrambled,15138832,9,36.119999,1.759395
scrambled,15138832,10,36.119999,1.759395
scrambled,15138832,11,36.119999,1.759395
scrambled,15138832,13,36.119999,1.759395
scrambled,15138832,14,36.119999,1.759395
scrambled,15138832,18,36.119999,1.759395
scrambled,15138832,20,36.119999,1.759395
scrambled,15138832,22,36.119999,1.759395
scrambled,15138832,24,36.119999,1.759395
scrambled,15138832,27,36.119999,1.759395
scrambled,15138832,1,36.139999,2.010722
scrambled,15138832,2,36.139999,2.010722
scrambled,15138832,6,36.139999,2.010722
scrambled,15138832,12,36.139999,2.010722
scrambled,15138832,15,36.139999,2.010722
scrambled,15138832,17,36.139999,2.010722
scrambled,15138832,19,36.139999,2.010722
scrambled,15138832,21,36.139999,2.010722
scrambled,15138832,23,36.139999,2.010722
scrambled,15138832,25,36.139999,2.010722
scrambled,15138832,28,36.139999,2.010722
scrambled,15138832,29,36.139999,2.010722
scrambled,15138832,30,36.139999,2.010722
scrambled,15138832,31,36.139999,2.010722
scrambled,15138832,0,36.599998,1.508069
scrambled,15138832,5,36.599998,1.508069
scrambled,15138832,13,36.599998,1.508069
scrambled,15138832,14,36.599998,1.508069
scrambled,15138832,16,36.599998,1.508069
scrambled,15138832,18,36.599998,1.508069
scrambled,15138832,20,36.599998,1.508069
scrambled,15138832,22,36.599998,1.508069
scrambled,15138832,24,36.599998,1.508069
scrambled,15138832,26,36.599998,1.508069
scrambled,15138832,3,36.619999,1.759396
scrambled,15138832,4,36.619999,1.759396
scrambled,15138832,7,36.619999,1.759396
scrambled,15138832,8,36.619999,1.759396
scrambled,15138832,9,36.619999,1.759396
scrambled,15138832,10,36.619999,1.759396
scrambled,15138832,11,36.619999,1.759396
scrambled,15138832,21,36.619999,1.759396
scrambled,15138832,27,36.619999,1.759396
scrambled,15138832,30,36.619999,1.759396
scrambled,15138832,31,36.619999,1.759396
scrambled,15138832,1,36.639999,2.010724
scrambled,15138832,2,36.639999,2.010724
scrambled,15138832,6,36.639999,2.010724
scrambled,15138832,12,36.639999,2.010724
scrambled,15138832,17,36.639999,2.010724
scrambled,15138832,19,36.639999,2.010724
scrambled,15138832,25,36.639999,2.010724
scrambled,15138832,28,36.639999,2.010724
scrambled,15138832,29,36.639999,2.010724
scrambled,15138832,15,36.660000,2.262051
scrambled,15138832,23,36.660000,2.262051
scrambled,15138832,0,37.160000,2.262053
scrambled,15138832,3,37.160000,2.262053
scrambled,15138832,4,37.160000,2.262053
scrambled,15138832,5,37.160000,2.262053
scrambled,15138832,7,37.160000,2.262053
scrambled,15138832,8,37.160000,2.262053
scrambled,15138832,9,37.160000,2.262053
scrambled,15138832,10,37.160000,2.262053
scrambled,15138832,11,37.160000,2.262053
scrambled,15138832,13,37.160000,2.262053
scrambled,15138832,14,37.160000,2.262053
scrambled,15138832,16,37.160000,2.262053
scrambled,15138832,18,37.160000,2.262053
scrambled,15138832,20,37.160000,2.262053
scrambled,15138832,22,37.160000,2.262053
scrambled,15138832,24,37.160000,2.262053
scrambled,15138832,26,37.160000,2.262053
scrambled,15138832,27,37.160000,2.262053
scrambled,15138832,1,37.180000,2.513380
scrambled,15138832,2,37.180000,2.513380
scrambled,15138832,6,37.180000,2.513380
scrambled,15138832,12,37.180000,2.513380
scrambled,15138832,17,37.180000,2.513380
scrambled,15138832,19,37.180000,2.513380
scrambled,15138832,21,37.180000,2.513380
scrambled,15138832,25,37.180000,2.513380
scrambled,15138832,29,37.180000,2.513380
scrambled,15138832,30,37.180000,2.513380
scrambled,15138832,31,37.180000,2.513380
scrambled,15138832,15,37.200001,2.764708
scrambled,15138832,23,37.200001,2.764708
scrambled,15138832,28,37.200001,2.764708
scrambled,15138832,16,37.579998,1.256744
scrambled,15138832,26,37.579998,1.256744
scrambled,15138832,0,37.599998,1.508072
scrambled,15138832,3,37.599998,1.508072
scrambled,15138832,4,37.599998,1.508072
scrambled,15138832,5,37.599998,1.508072
scrambled,15138832,7,37.599998,1.508072
scrambled,15138832,8,37.599998,1.508072
scrambled,15138832,9,37.599998,1.508072
scrambled,15138832,11,37.599998,1.508072
scrambled,15138832,13,37.599998,1.508072
scrambled,15138832,14,37.599998,1.508072
scrambled,15138832,18,37.599998,1.508072
scrambled,15138832,20,37.599998,1.508072
scrambled,15138832,22,37.599998,1.508072
scrambled,15138832,24,37.599998,1.508072
scrambled,15138832,27,37.599998,1.508072
scrambled,15138832,6,37.619999,1.759399
scrambled,15138832,10,37.619999,1.759399
scrambled,15138832,21,37.619999,1.759399
scrambled,15138832,30,37.619999,1.759399
scrambled,15138832,31,37.619999,1.759399
scrambled,15138832,2,37.639999,2.010727
scrambled,15138832,19,37.639999,2.010727
scrambled,15138832,1,37.660000,2.262054
scrambled,15138832,12,37.660000,2.262054
scrambled,15138832,17,37.660000,2.262054
scrambled,15138832,25,37.660000,2.262054
scrambled,15138832,28,37.660000,2.262054
scrambled,15138832,29,37.660000,2.262054
scrambled,15138832,15,37.680000,2.513382
scrambled,15138832,23,37.680000,2.513382
scrambled,15138832,0,38.059998,1.005418
scrambled,15138832,5,38.059998,1.005418
scrambled,15138832,14,38.059998,1.005418
scrambled,15138832,16,38.059998,1.005418
scrambled,15138832,22,38.059998,1.005418
scrambled,15138832,24,38.059998,1.005418
scrambled,15138832,26,38.059998,1.005418
scrambled,15138832,3,38.079998,1.256746
scrambled,15138832,4,38.079998,1.256746
scrambled,15138832,7,38.079998,1.256746
scrambled,15138832,8,38.079998,1.256746
scrambled,15138832,9,38.079998,1.256746
scrambled,15138832,10,38.079998,1.256746
scrambled,15138832,11,38.079998,1.256746
scrambled,15138832,13,38.079998,1.256746
scrambled,15138832,18,38.079998,1.256746
scrambled,15138832,20,38.079998,1.256746
scrambled,15138832,27,38.079998,1.256746
scrambled,15138832,21,38.099998,1.508073
scrambled,15138832,30,38.099998,1.508073
scrambled,15138832,31,38.119999,1.759401
scrambled,15138832,6,38.139999,2.010728
scrambled,15138832,19,38.139999,2.010728
scrambled,15138832,2,38.160000,2.262056
scrambled,15138832,1,38.180000,2.513383
scrambled,15138832,12,38.180000,2.513383
scrambled,15138832,17,38.180000,2.513383
scrambled,15138832,25,38.180000,2.513383
scrambled,15138832,29,38.180000,2.513383
scrambled,15138832,23,38.200001,2.764711
scrambled,15138832,28,38.200001,2.764711
scrambled,15138832,15,38.219997,3.016038
scrambled,15138832,16,38.759998,3.518695
scrambled,15138832,22,38.759998,3.518695
scrambled,15138832,24,38.759998,3.518695
scrambled,15138832,26,38.759998,3.518695
scrambled,15138832,0,38.779999,3.770022
scrambled,15138832,3,38.779999,3.770022
scrambled,15138832,4,38.779999,3.770022
scrambled,15138832,5,38.779999,3.770022
scrambled,15138832,7,38.779999,3.770022
scrambled,15138832,8,38.779999,3.770022
scrambled,15138832,9,38.779999,3.770022
scrambled,15138832,11,38.779999,3.770022
scrambled,15138832,13,38.779999,3.770022
scrambled,15138832,14,38.779999,3.770022
scrambled,15138832,18,38.779999,3.770022
scrambled,15138832,20,38.779999,3.770022
scrambled,15138832,27,38.779999,3.770022
scrambled,15138832,6,38.799999,4.021349
scrambled,15138832,10,38.799999,4.021349
scrambled,15138832,21,38.799999,4.021349
scrambled,15138832,30,38.799999,4.021349
scrambled,15138832,31,38.799999,4.021349
scrambled,15138832,1,38.820000,4.272677
scrambled,15138832,2,38.820000,4.272677
scrambled,15138832,12,38.820000,4.272677
scrambled,15138832,17,38.820000,4.272677
scrambled,15138832,19,38.820000,4.272677
scrambled,15138832,23,38.820000,4.272677
scrambled,15138832,25,38.820000,4.272677
scrambled,15138832,28,38.820000,4.272677
scrambled,15138832,29,38.820000,4.272677
scrambled,15138832,15,38.840000,4.524004
scrambled,15138832,16,39.439999,5.780643
scrambled,15138832,22,39.439999,5.780643
scrambled,15138832,26,39.439999,5.780643
scrambled,15138832,0,39.459999,6.031971
scrambled,15138832,4,39.459999,6.031971
scrambled,15138832,5,39.459999,6.031971
scrambled,15138832,8,39.459999,6.031971
scrambled,15138832,9,39.459999,6.031971
scrambled,15138832,13,39.459999,6.031971
scrambled,15138832,14,39.459999,6.031971
scrambled,15138832,18,39.459999,6.031971
scrambled,15138832,20,39.459999,6.031971
scrambled,15138832,24,39.459999,6.031971
scrambled,15138832,3,39.480000,0.000113
scrambled,15138832,6,39.480000,0.000113
scrambled,15138832,7,39.480000,0.000113
scrambled,15138832,10,39.480000,0.000113
scrambled,15138832,11,39.480000,0.000113
scrambled,15138832,21,39.480000,0.000113
scrambled,15138832,27,39.480000,0.000113
scrambled,15138832,30,39.480000,0.000113
scrambled,15138832,31,39.480000,0.000113
scrambled,15138832,1,39.500000,0.251440
scrambled,15138832,2,39.500000,0.251440
scrambled,15138832,12,39.500000,0.251440
scrambled,15138832,15,39.500000,0.251440
scrambled,15138832,17,39.500000,0.251440
scrambled,15138832,19,39.500000,0.251440
scrambled,15138832,23,39.500000,0.251440
scrambled,15138832,25,39.500000,0.251440
scrambled,15138832,28,39.500000,0.251440
scrambled,15138832,29,39.500000,0.251440
scrambled,15138832,0,39.980000,0.000114
scrambled,15138832,3,39.980000,0.000114
scrambled,15138832,4,39.980000,0.000114
scrambled,15138832,5,39.980000,0.000114
scrambled,15138832,7,39.980000,0.000114
scrambled,15138832,8,39.980000,0.000114
scrambled,15138832,9,39.980000,0.000114
scrambled,15138832,10,39.980000,0.000114
scrambled,15138832,11,39.980000,0.000114
scrambled,15138832,13,39.980000,0.000114
scrambled,15138832,14,39.980000,0.000114
scrambled,15138832,16,39.980000,0.000114
scrambled,15138832,18,39.980000,0.000114
scrambled,15138832,20,39.980000,0.000114
scrambled,15138832,21,39.980000,0.000114
scrambled,15138832,22,39.980000,0.000114
scrambled,15138832,24,39.980000,0.000114
scrambled,15138832,26,39.980000,0.000114
scrambled,15138832,27,39.980000,0.000114
scrambled,15138832,30,39.980000,0.000114
off,15138832,0,5.000000,0.251342
off,15138832,17,5.040000,0.753997
off,15138832,22,5.040000,0.753997
off,15138832,6,5.080000,1.256651
off,15138832,13,5.080000,1.256651
off,15138832,11,5.100000,1.507979
off,15138832,2,5.120000,1.759306
off,15138832,5,5.120000,1.759306
off,15138832,12,5.140000,2.010634
off,15138832,20,5.140000,2.010634
off,15138832,14,5.160000,2.261961
off,15138832,16,5.160000,2.261961
off,15138832,7,5.180000,2.513289
off,15138832,10,5.180000,2.513289
off,15138832,18,5.180000,2.513289
off,15138832,23,5.200000,2.764616
off,15138832,24,5.200000,2.764616
off,15138832,15,5.240000,3.267271
off,15138832,25,5.240000,3.267271
off,15138832,4,5.280000,3.769926
off,15138832,9,5.340000,4.523909
off,15138832,30,5.340000,4.523909
off,15138832,26,5.360000,4.775236
off,15138832,31,5.380000,5.026564
off,15138832,1,5.400000,5.277891
off,15138832,27,5.460000,6.031874
off,15138832,8,5.480000,0.000016
