agent_id,step,semitone_before,semitone_after,delta_semitones
14,53,-0.743179,-0.893177,-0.149998
14,55,-0.893177,-0.923183,-0.030006
14,57,-0.923183,-1.133183,-0.209999
14,59,-1.133183,-0.953178,0.180004
14,61,-0.953178,-1.133183,-0.180004
14,63,-1.133183,-1.103182,0.030001
14,65,-1.103182,-1.253180,-0.149998
14,67,-1.253180,-1.193184,0.059996
14,69,-1.193184,-1.223179,-0.029995
14,71,-1.223179,-1.043180,0.179998
14,73,-1.043180,-0.893177,0.150003
14,75,-0.893177,-0.983185,-0.090008
14,77,-0.983185,-1.073181,-0.089996
14,79,-1.073181,-0.893177,0.180004
14,81,-0.893177,-1.133183,-0.240005
14,83,-1.133183,-1.103182,0.030001
14,85,-1.103182,-0.893177,0.210005
14,87,-0.893177,-0.833181,0.059996
14,89,-0.833181,-0.893177,-0.059996
14,91,-0.893177,-1.103182,-0.210005
14,93,-1.103182,-1.193184,-0.090002
14,95,-1.193184,-1.283180,-0.089996
14,97,-1.283180,-1.163177,0.120003
14,99,-1.163177,-1.223179,-0.060001
15,2,-9.623177,-9.653183,-0.030006
15,4,-9.653183,-9.803181,-0.149998
15,6,-9.803181,-9.923183,-0.120003
15,8,-9.923183,-10.103182,-0.179998
15,10,-10.103182,-10.043180,0.060001
15,12,-10.043180,-10.193184,-0.150003
15,14,-10.193184,-10.103182,0.090002
15,16,-10.103182,-10.013180,0.090002
15,18,-10.013180,-9.803181,0.209999
15,20,-9.803181,-9.713184,0.089996
15,22,-9.713184,-9.473179,0.240005
15,24,-9.473179,-9.323181,0.149998
15,26,-9.323181,-9.293180,0.030001
15,28,-9.293180,-9.473179,-0.179998
15,30,-9.473179,-9.683178,-0.209999
15,34,-9.683178,-9.893177,-0.209999
15,36,-9.893177,-9.713184,0.179993
15,38,-9.713184,-9.833181,-0.119997
15,40,-9.833181,-10.043180,-0.209999
15,42,-10.043180,-10.163177,-0.119997
15,44,-10.163177,-10.373177,-0.209999
15,46,-10.373177,-10.133183,0.239994
15,48,-10.133183,-10.163177,-0.029995
15,50,-10.163177,-10.103182,0.059996
15,52,-10.103182,-10.193184,-0.090002
15,54,-10.193184,-10.283180,-0.089996
15,56,-10.283180,-10.313181,-0.030001
15,58,-10.313181,-10.223179,0.090002
15,60,-10.223179,-10.403183,-0.180004
15,62,-10.403183,-10.523180,-0.119997
15,64,-10.523180,-10.733179,-0.209999
15,66,-10.733179,-10.943184,-0.210005
15,68,-10.943184,-10.913177,0.030006
15,70,-10.913177,-10.973179,-0.060001
15,72,-10.973179,-10.943184,0.029995
15,74,-10.943184,-11.003180,-0.059996
15,78,-11.003180,-11.033180,-0.030001
15,80,-11.033180,-11.153183,-0.120003
15,82,-11.153183,-10.943184,0.209999
15,84,-10.943184,-10.823181,0.120003
15,86,-10.823181,-10.613182,0.209999
15,88,-10.613182,-10.793180,-0.179998
15,90,-10.793180,-10.763180,0.030001
15,92,-10.763180,-10.613182,0.149998
15,98,-10.613182,-10.583181,0.030001
16,1,-2.303181,-2.123177,0.180004
16,3,-2.123177,-2.273180,-0.150003
16,5,-2.273180,-2.453178,-0.179998
16,7,-2.453178,-2.333181,0.119997
16,9,-2.333181,-2.213184,0.119997
16,11,-2.213184,-2.333181,-0.119997
16,13,-2.333181,-2.213184,0.119997
16,15,-2.213184,-2.183178,0.030006
16,17,-2.183178,-2.153183,0.029995
16,19,-2.153183,-2.003180,0.150003
16,21,-2.003180,-1.883183,0.119997
16,23,-1.883183,-1.973179,-0.089996
16,25,-1.973179,-2.003180,-0.030001
16,27,-2.003180,-2.033180,-0.030001
16,29,-2.033180,-2.183178,-0.149998
16,33,-2.183178,-2.423183,-0.240005
16,35,-2.423183,-2.243179,0.180004
16,37,-2.243179,-2.123177,0.120003
16,39,-2.123177,-2.063181,0.059996
16,41,-2.063181,-2.153183,-0.090002
16,43,-2.153183,-2.003180,0.150003
16,45,-2.003180,-2.153183,-0.150003
16,47,-2.153183,-2.033180,0.120003
16,49,-2.033180,-2.183178,-0.149998
16,51,-2.183178,-2.363182,-0.180004
16,53,-2.363182,-2.513180,-0.149998
16,55,-2.513180,-2.573181,-0.060001
16,57,-2.573181,-2.813181,-0.240000
16,59,-2.813181,-2.633183,0.179998
16,61,-2.633183,-2.663177,-0.029995
16,65,-2.663177,-2.813181,-0.150003
16,67,-2.813181,-2.723179,0.090002
16,69,-2.723179,-2.783180,-0.060001
16,71,-2.783180,-2.933178,-0.149998
16,73,-2.933178,-3.143177,-0.209999
16,75,-3.143177,-3.233185,-0.090008
16,77,-3.233185,-3.443184,-0.209999
16,79,-3.443184,-3.473179,-0.029995
16,81,-3.473179,-3.443184,0.029995
16,83,-3.443184,-3.593182,-0.149998
16,85,-3.593182,-3.383183,0.209999
16,87,-3.383183,-3.353182,0.030001
16,91,-3.353182,-3.473179,-0.119997
16,93,-3.473179,-3.353182,0.119997
16,95,-3.353182,-3.293180,0.060001
16,97,-3.293180,-3.233185,0.059996
16,99,-3.233185,-3.323181,-0.089996
17,2,22.896824,22.956814,0.059990
17,4,22.956814,23.016827,0.060013
17,6,23.016827,23.196819,0.179993
17,8,23.196819,23.106823,-0.089996
17,10,23.106823,23.016827,-0.089996
17,12,23.016827,22.836811,-0.180016
17,14,22.836811,23.016827,0.180016
17,16,23.016827,22.956814,-0.060013
17,18,22.956814,23.136818,0.180004
17,20,23.136818,22.986820,-0.149998
17,22,22.986820,22.926819,-0.060001
17,24,22.926819,22.896824,-0.029995
17,26,22.896824,22.986820,0.089996
17,28,22.986820,22.956814,-0.030006
17,30,22.956814,23.196819,0.240005
17,32,23.196819,23.226826,0.030006
17,34,23.226826,23.166813,-0.060013
17,36,23.166813,23.106823,-0.059990
17,38,23.106823,23.016827,-0.089996
17,40,23.016827,23.256821,0.239994
17,42,23.256821,23.376812,0.119991
17,44,23.376812,23.256821,-0.119991
17,46,23.256821,23.286816,0.029995
17,48,23.286816,23.526821,0.240005
17,50,23.526821,23.346817,-0.180004
17,52,23.346817,23.466820,0.120003
17,54,23.466820,23.376812,-0.090008
17,56,23.376812,23.226826,-0.149986
17,58,23.226826,23.256821,0.029995
17,60,23.256821,23.496815,0.239994
17,62,23.496815,23.346817,-0.149998
17,64,23.346817,23.136818,-0.209999
17,66,23.136818,22.986820,-0.149998
17,68,22.986820,23.016827,0.030006
17,70,23.016827,22.776821,-0.240005
17,72,22.776821,22.746815,-0.030006
17,74,22.746815,22.686825,-0.059990
17,76,22.686825,22.836811,0.149986
17,78,22.836811,22.926819,0.090008
17,80,22.926819,22.836811,-0.090008
17,82,22.836811,22.596817,-0.239994
17,84,22.596817,22.536816,-0.060001
17,86,22.536816,22.596817,0.060001
17,88,22.596817,22.836811,0.239994
17,90,22.836811,22.656818,-0.179993
17,92,22.656818,22.446819,-0.209999
17,94,22.446819,22.596817,0.149998
17,96,22.596817,22.416813,-0.180004
17,98,22.416813,22.386818,-0.029995
18,1,2.166819,1.926819,-0.240000
18,3,1.926819,1.866817,-0.060001
18,5,1.866817,1.896818,0.030001
18,7,1.896818,1.686819,-0.209999
18,9,1.686819,1.446819,-0.240000
18,11,1.446819,1.536816,0.089996
18,13,1.536816,1.506821,-0.029995
18,15,1.506821,1.746820,0.240000
18,17,1.746820,1.986820,0.240000
18,21,1.986820,2.226820,0.240000
18,23,2.226820,2.166819,-0.060001
18,25,2.166819,1.986820,-0.179998
18,27,1.986820,1.806816,-0.180004
18,29,1.806816,1.566822,-0.239994
18,33,1.566822,1.506821,-0.060001
18,35,1.506821,1.266815,-0.240005
18,39,1.266815,1.416819,0.150003
18,41,1.416819,1.506821,0.090002
18,43,1.506821,1.476820,-0.030001
18,45,1.476820,1.416819,-0.060001
18,51,1.416819,1.206820,-0.209999
18,53,1.206820,1.326817,0.119997
18,55,1.326817,1.536816,0.209999
18,57,1.536816,1.776821,0.240005
18,59,1.776821,1.746820,-0.030001
18,61,1.746820,1.506821,-0.240000
18,63,1.506821,1.266815,-0.240005
18,65,1.266815,1.326817,0.060001
18,67,1.326817,1.446819,0.120003
18,69,1.446819,1.416819,-0.030001
18,71,1.416819,1.326817,-0.090002
18,73,1.326817,1.566822,0.240005
18,75,1.566822,1.776821,0.209999
18,77,1.776821,1.926819,0.149998
18,79,1.926819,2.016815,0.089996
18,81,2.016815,1.866817,-0.149998
18,83,1.866817,1.896818,0.030001
18,85,1.896818,1.836823,-0.059996
18,89,1.836823,1.626823,-0.209999
18,91,1.626823,1.536816,-0.090008
18,93,1.536816,1.296822,-0.239994
18,95,1.296822,1.146818,-0.150003
18,97,1.146818,1.326817,0.179998
18,99,1.326817,1.536816,0.209999
19,2,-17.543180,-17.453178,0.090002
19,4,-17.453178,-17.423183,0.029995
19,6,-17.423183,-17.393177,0.030006
19,8,-17.393177,-17.423183,-0.030006
19,10,-17.423183,-17.573181,-0.149998
19,12,-17.573181,-17.603182,-0.030001
19,14,-17.603182,-17.573181,0.030001
19,16,-17.573181,-17.783180,-0.209999
19,18,-17.783180,-17.933178,-0.149998
19,20,-17.933178,-18.083181,-0.150003
19,22,-18.083181,-17.933178,0.150003
19,24,-17.933178,-18.173183,-0.240005
19,26,-18.173183,-17.933178,0.240005
19,28,-17.933178,-18.173183,-0.240005
19,30,-18.173183,-18.383183,-0.209999
19,32,-18.383183,-18.353182,0.030001
19,34,-18.353182,-18.593182,-0.240000
19,36,-18.593182,-18.503180,0.090002
19,38,-18.503180,-18.353182,0.149998
19,40,-18.353182,-18.173183,0.179998
19,42,-18.173183,-18.143177,0.030006
19,44,-18.143177,-17.963179,0.179998
19,46,-17.963179,-17.873182,0.089996
19,48,-17.873182,-18.053181,-0.179998
19,50,-18.053181,-18.113182,-0.060001
19,52,-18.113182,-18.203178,-0.089996
19,54,-18.203178,-18.083181,0.119997
19,56,-18.083181,-18.113182,-0.030001
19,58,-18.113182,-18.143177,-0.029995
19,60,-18.143177,-18.023180,0.119997
19,62,-18.023180,-17.993179,0.030001
19,64,-17.993179,-17.903183,0.089996
19,66,-17.903183,-17.963179,-0.059996
19,68,-17.963179,-18.023180,-0.060001
19,70,-18.023180,-18.113182,-0.090002
19,72,-18.113182,-18.173183,-0.060001
19,74,-18.173183,-18.053181,0.120003
19,76,-18.053181,-17.813181,0.240000
19,78,-17.813181,-17.873182,-0.060001
19,80,-17.873182,-17.633183,0.240000
19,82,-17.633183,-17.453178,0.180004
19,84,-17.453178,-17.303181,0.149998
19,86,-17.303181,-17.153183,0.149998
19,88,-17.153183,-17.033180,0.120003
19,92,-17.033180,-17.063181,-0.030001
19,94,-17.063181,-17.303181,-0.240000
19,96,-17.303181,-17.363182,-0.060001
19,98,-17.363182,-17.543180,-0.179998
20,1,-11.603182,-11.783180,-0.179998
20,3,-11.783180,-12.023180,-0.240000
20,5,-12.023180,-12.143177,-0.119997
20,7,-12.143177,-11.933178,0.209999
20,9,-11.933178,-12.023180,-0.090002
20,11,-12.023180,-12.173183,-0.150003
20,13,-12.173183,-12.233179,-0.059996
20,15,-12.233179,-12.353182,-0.120003
20,17,-12.353182,-12.173183,0.179998
20,19,-12.173183,-12.143177,0.030006
20,21,-12.143177,-11.993179,0.149998
20,23,-11.993179,-11.933178,0.060001
20,25,-11.933178,-11.813181,0.119997
20,27,-11.813181,-11.903183,-0.090002
20,29,-11.903183,-11.933178,-0.029995
20,31,-11.933178,-12.113182,-0.180004
20,33,-12.113182,-11.903183,0.209999
20,35,-11.903183,-11.663177,0.240005
20,37,-11.663177,-11.843182,-0.180004
20,39,-11.843182,-11.873177,-0.029995
20,41,-11.873177,-11.633183,0.239994
20,43,-11.633183,-11.543180,0.090002
20,47,-11.543180,-11.363182,0.179998
20,49,-11.363182,-11.543180,-0.179998
20,51,-11.543180,-11.333181,0.209999
20,53,-11.333181,-11.423183,-0.090002
20,55,-11.423183,-11.273180,0.150003
20,57,-11.273180,-11.483179,-0.209999
20,59,-11.483179,-11.453178,0.030001
20,61,-11.453178,-11.603182,-0.150003
20,63,-11.603182,-11.693184,-0.090002
20,65,-11.693184,-11.783180,-0.089996
20,67,-11.783180,-12.023180,-0.240000
20,69,-12.023180,-11.963184,0.059996
20,71,-11.963184,-12.023180,-0.059996
20,73,-12.023180,-12.173183,-0.150003
20,75,-12.173183,-12.233179,-0.059996
20,77,-12.233179,-12.203178,0.030001
20,79,-12.203178,-12.353182,-0.150003
20,81,-12.353182,-12.383183,-0.030001
20,83,-12.383183,-12.143177,0.240005
20,85,-12.143177,-12.083181,0.059996
20,87,-12.083181,-11.933178,0.150003
20,89,-11.933178,-12.023180,-0.090002
20,91,-12.023180,-12.263180,-0.240000
20,93,-12.263180,-12.413177,-0.149998
20,95,-12.413177,-12.443184,-0.030006
20,97,-12.443184,-12.353182,0.090002
20,99,-12.353182,-12.263180,0.090002
21,2,-10.283180,-10.403183,-0.120003
21,4,-10.403183,-10.583181,-0.179998
21,6,-10.583181,-10.553181,0.030001
21,8,-10.553181,-10.793180,-0.240000
21,10,-10.793180,-10.643177,0.150003
21,12,-10.643177,-10.763180,-0.120003
21,14,-10.763180,-10.703178,0.060001
21,16,-10.703178,-10.853182,-0.150003
21,18,-10.853182,-10.823181,0.030001
21,22,-10.823181,-10.913177,-0.089996
21,24,-10.913177,-11.033180,-0.120003
21,26,-11.033180,-10.973179,0.060001
21,28,-10.973179,-11.213184,-0.240005
21,30,-11.213184,-11.423183,-0.209999
21,32,-11.423183,-11.213184,0.209999
21,34,-11.213184,-11.333181,-0.119997
21,36,-11.333181,-11.543180,-0.209999
21,38,-11.543180,-11.303181,0.240000
21,42,-11.303181,-11.483179,-0.179998
21,44,-11.483179,-11.243179,0.240000
21,46,-11.243179,-11.003180,0.240000
21,48,-11.003180,-10.763180,0.240000
21,50,-10.763180,-10.643177,0.120003
21,52,-10.643177,-10.673183,-0.030006
21,54,-10.673183,-10.763180,-0.089996
21,56,-10.763180,-10.703178,0.060001
21,58,-10.703178,-10.673183,0.029995
21,60,-10.673183,-10.643177,0.030006
21,62,-10.643177,-10.463184,0.179993
21,66,-10.463184,-10.523180,-0.059996
21,68,-10.523180,-10.493179,0.030001
21,70,-10.493179,-10.613182,-0.120003
21,72,-10.613182,-10.673183,-0.060001
21,74,-10.673183,-10.823181,-0.149998
21,76,-10.823181,-10.913177,-0.089996
21,78,-10.913177,-10.703178,0.209999
21,80,-10.703178,-10.643177,0.060001
21,82,-10.643177,-10.733179,-0.090002
21,84,-10.733179,-10.643177,0.090002
21,86,-10.643177,-10.553181,0.089996
21,88,-10.553181,-10.373177,0.180004
21,90,-10.373177,-10.193184,0.179993
21,92,-10.193184,-10.403183,-0.209999
21,94,-10.403183,-10.163177,0.240005
21,96,-10.163177,-9.953178,0.209999
21,98,-9.953178,-10.013180,-0.060001
22,1,-2.573181,-2.483185,0.089996
22,3,-2.483185,-2.423183,0.060001
22,5,-2.423183,-2.543180,-0.119997
22,7,-2.543180,-2.453178,0.090002
22,9,-2.453178,-2.423183,0.029995
22,11,-2.423183,-2.483185,-0.060001
22,13,-2.483185,-2.423183,0.060001
22,15,-2.423183,-2.453178,-0.029995
22,17,-2.453178,-2.273180,0.179998
22,19,-2.273180,-2.153183,0.119997
22,21,-2.153183,-2.183178,-0.029995
22,23,-2.183178,-2.393177,-0.209999
22,25,-2.393177,-2.333181,0.059996
22,27,-2.333181,-2.093182,0.240000
22,29,-2.093182,-2.273180,-0.179998
22,33,-2.273180,-2.063181,0.209999
22,35,-2.063181,-2.033180,0.030001
22,37,-2.033180,-2.093182,-0.060001
22,39,-2.093182,-1.913177,0.180004
22,41,-1.913177,-1.703178,0.209999
22,43,-1.703178,-1.763180,-0.060001
22,45,-1.763180,-1.523180,0.240000
22,47,-1.523180,-1.463184,0.059996
22,49,-1.463184,-1.583181,-0.119997
22,51,-1.583181,-1.373177,0.210005
22,53,-1.373177,-1.223179,0.149998
22,55,-1.223179,-1.463184,-0.240005
22,57,-1.463184,-1.493179,-0.029995
22,59,-1.493179,-1.403183,0.089996
22,63,-1.403183,-1.643177,-0.239994
22,67,-1.643177,-1.433178,0.209999
22,69,-1.433178,-1.403183,0.029995
22,71,-1.403183,-1.553181,-0.149998
22,73,-1.553181,-1.793180,-0.240000
22,75,-1.793180,-1.583181,0.209999
22,77,-1.583181,-1.523180,0.060001
22,79,-1.523180,-1.493179,0.030001
22,81,-1.493179,-1.703178,-0.209999
22,83,-1.703178,-1.883183,-0.180004
22,85,-1.883183,-1.973179,-0.089996
22,87,-1.973179,-2.033180,-0.060001
22,89,-2.033180,-1.793180,0.240000
22,91,-1.793180,-1.853182,-0.060001
22,93,-1.853182,-1.943184,-0.090002
22,95,-1.943184,-2.153183,-0.209999
22,97,-2.153183,-2.183178,-0.029995
22,99,-2.183178,-1.943184,0.239994
23,2,-17.933178,-17.813181,0.119997
23,4,-17.813181,-17.993179,-0.179998
23,6,-17.993179,-17.933178,0.060001
23,8,-17.933178,-17.903183,0.029995
23,10,-17.903183,-17.753180,0.150003
23,14,-17.753180,-17.693178,0.060001
23,16,-17.693178,-17.663177,0.030001
23,18,-17.663177,-17.693178,-0.030001
23,20,-17.693178,-17.813181,-0.120003
23,22,-17.813181,-17.963179,-0.149998
23,24,-17.963179,-18.023180,-0.060001
23,26,-18.023180,-18.203178,-0.179998
23,28,-18.203178,-18.233179,-0.030001
23,30,-18.233179,-18.053181,0.179998
23,32,-18.053181,-18.113182,-0.060001
23,34,-18.113182,-18.353182,-0.240000
23,36,-18.353182,-18.293180,0.060001
23,38,-18.293180,-18.503180,-0.209999
23,40,-18.503180,-18.323181,0.179998
23,44,-18.323181,-18.263180,0.060001
23,46,-18.263180,-18.443178,-0.179998
23,48,-18.443178,-18.593182,-0.150003
23,50,-18.593182,-18.443178,0.150003
23,52,-18.443178,-18.233179,0.209999
23,54,-18.233179,-18.143177,0.090002
23,58,-18.143177,-18.293180,-0.150003
23,60,-18.293180,-18.143177,0.150003
23,62,-18.143177,-17.933178,0.209999
23,64,-17.933178,-17.963179,-0.030001
23,66,-17.963179,-18.143177,-0.179998
23,68,-18.143177,-18.383183,-0.240005
23,70,-18.383183,-18.263180,0.120003
23,74,-18.263180,-18.233179,0.030001
23,76,-18.233179,-18.293180,-0.060001
23,78,-18.293180,-18.473179,-0.179998
23,80,-18.473179,-18.233179,0.240000
23,82,-18.233179,-18.203178,0.030001
23,84,-18.203178,-18.413177,-0.209999
23,86,-18.413177,-18.623182,-0.210005
23,88,-18.623182,-18.593182,0.030001
23,90,-18.593182,-18.443178,0.150003
23,92,-18.443178,-18.473179,-0.030001
23,94,-18.473179,-18.233179,0.240000
23,96,-18.233179,-18.293180,-0.060001
23,98,-18.293180,-18.443178,-0.149998
