condition,seed,step,dead_agent_id,child_life_id,parent_agent_id,parent_life_id,parent_freq_hz,parent_st,parent_energy,parent_c_level,candidate_count,candidate_energy_mean,candidate_energy_std,candidate_c_level_mean,chosen_selection_prob,offspring_freq_hz,offspring_st,spawn_freq_hz,spawn_st,spawn_c_level,delta_st,parent_family_center_hz,parent_azimuth_st,child_family_center_hz,child_azimuth_st,family_inherited,family_mutated,oracle_applied,oracle_freq_hz,oracle_st,oracle_c_score,oracle_c_level,oracle_delta_st
heredity_oracle,12648490,7215,29,97,23,96,439.665344,11.986828,0.747806,0.880776,31,0.052679,0.128432,0.880776,0.936129,433.044556,11.724144,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.862317,1,0,1,439.665344,11.986828,0.999944,0.880776,0.262684
heredity_oracle,12648490,7242,2,98,29,97,439.665344,11.986828,0.990811,0.880776,31,0.076001,0.210415,0.880776,0.632715,347.481506,7.913192,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,329.376770,0.926369,0,1,1,439.665344,11.986828,0.999944,0.880776,4.073635
heredity_oracle,12648490,7248,19,99,23,96,439.665344,11.986828,0.736575,0.880776,31,0.106354,0.265630,0.880776,0.213769,439.467316,11.979029,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.117201,1,0,1,439.665344,11.986828,0.999944,0.880776,0.007799
heredity_oracle,12648490,7264,25,100,4,95,439.665344,11.986828,0.083558,0.880776,31,0.133727,0.307836,0.880776,0.001999,357.492554,8.404916,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,329.376770,1.418093,0,1,1,439.665344,11.986828,0.999944,0.880776,3.581912
heredity_oracle,12648490,7265,17,101,25,100,439.665344,11.986828,0.999660,0.880776,31,0.165678,0.342552,0.880776,0.222639,429.705536,11.590138,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,406.096283,0.978318,0,1,1,439.665344,11.986828,0.999944,0.880776,0.396690
heredity_oracle,12648490,7268,14,102,19,99,439.665344,11.986828,0.993193,0.880776,31,0.196980,0.371274,0.880776,0.180137,405.682892,10.594187,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,377.808655,1.232360,0,1,1,439.665344,11.986828,0.999944,0.880776,1.392641
heredity_oracle,12648490,7269,31,103,25,100,439.665344,11.986828,0.998298,0.880776,31,0.228916,0.395406,0.880776,0.154006,369.713013,8.986828,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,339.028320,1.500000,0,1,1,439.665344,11.986828,0.999944,0.880776,3.000000
heredity_oracle,12648490,7270,5,104,17,101,439.665344,11.986828,0.998298,0.880776,31,0.260851,0.415674,0.880776,0.133491,437.448914,11.899332,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.037504,1,0,1,439.665344,11.986828,0.999944,0.880776,0.087496
heredity_oracle,12648490,7277,11,105,2,98,439.665344,11.986828,0.988088,0.880776,31,0.290816,0.432575,0.880776,0.115917,429.511353,11.582312,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.720487,1,0,1,439.665344,11.986828,0.999944,0.880776,0.404514
heredity_oracle,12648490,7278,12,106,23,96,439.665344,11.986828,0.726365,0.880776,31,0.322769,0.446714,0.880776,0.056034,436.541809,11.863396,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.001568,1,0,1,439.665344,11.986828,0.999944,0.880776,0.123432
