condition,seed,step,dead_agent_id,child_life_id,parent_agent_id,parent_life_id,parent_freq_hz,parent_st,parent_energy,parent_c_level,candidate_count,candidate_energy_mean,candidate_energy_std,candidate_c_level_mean,chosen_selection_prob,offspring_freq_hz,offspring_st,spawn_freq_hz,spawn_st,spawn_c_level,delta_st,parent_family_center_hz,parent_azimuth_st,child_family_center_hz,child_azimuth_st,family_inherited,family_mutated,oracle_applied,oracle_freq_hz,oracle_st,oracle_c_score,oracle_c_level,oracle_delta_st
heredity_oracle_global,12648490,4447,7,92,24,81,439.665344,11.986828,0.972092,0.880776,31,0.873164,0.281874,0.880776,0.036208,430.794769,11.633966,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.772139,1,0,1,439.665344,11.986828,0.999944,0.880776,0.352860
heredity_oracle_global,12648490,4449,9,93,16,71,439.665344,11.986828,0.956096,0.880776,31,0.904741,0.233103,0.880776,0.033782,401.809601,10.428102,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,377.808655,1.066276,0,1,1,439.665344,11.986828,0.999944,0.880776,1.558725
heredity_oracle_global,12648490,4453,3,94,13,90,439.665344,11.986828,0.981622,0.880776,31,0.935601,0.165088,0.880776,0.034437,439.200195,11.968502,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.106674,1,0,1,439.665344,11.986828,0.999944,0.880776,0.018325
heredity_oracle_global,12648490,4572,4,95,29,64,439.665344,11.986828,0.899599,0.880776,31,0.926233,0.015701,0.880776,0.030421,383.464447,9.619071,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,367.053101,0.757248,0,1,1,439.665344,11.986828,0.999944,0.880776,2.367756
heredity_oracle_global,12648490,7215,29,96,4,95,439.665344,11.986828,0.100244,0.880776,31,0.029681,0.019725,0.880776,0.255240,433.180786,11.729589,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.867762,1,0,1,439.665344,11.986828,0.999944,0.880776,0.257238
heredity_oracle_global,12648490,7242,2,97,29,96,439.665344,11.986828,0.990811,0.880776,31,0.053003,0.172233,0.880776,0.975191,433.044556,11.724144,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.862317,1,0,1,439.665344,11.986828,0.999944,0.880776,0.262684
heredity_oracle_global,12648490,7248,19,98,2,97,439.665344,11.986828,0.997958,0.880776,31,0.083356,0.239664,0.880776,0.498957,347.481506,7.913192,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,329.376770,0.926369,0,1,1,439.665344,11.986828,0.999944,0.880776,4.073635
heredity_oracle_global,12648490,7264,25,99,29,96,439.665344,11.986828,0.983323,0.880776,31,0.110729,0.288361,0.880776,0.326906,439.467316,11.979029,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.117201,1,0,1,439.665344,11.986828,0.999944,0.880776,0.007799
heredity_oracle_global,12648490,7265,17,100,4,95,439.665344,11.986828,0.083218,0.880776,31,0.142679,0.327439,0.880776,0.001751,357.492554,8.404916,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,329.376770,1.418093,0,1,1,439.665344,11.986828,0.999944,0.880776,3.581912
heredity_oracle_global,12648490,7268,14,101,17,100,439.665344,11.986828,0.998979,0.880776,31,0.173982,0.359452,0.880776,0.201863,429.705536,11.590138,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,406.096283,0.978318,0,1,1,439.665344,11.986828,0.999944,0.880776,0.396690
