condition,seed,life_id,agent_id,birth_step,death_step,lifetime_steps,spawn_c_score,spawn_c_level,step1_c_score,step1_c_level,step10_c_score,step10_c_level,step100_c_score,step100_c_level
random,12648498,75,11,3210,5136,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648498,85,23,3537,5148,1611,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897
random,12648498,77,2,3262,5222,1960,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648498,70,25,3094,5223,2129,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648498,80,27,3397,5355,1958,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648498,82,7,3431,5359,1928,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648498,84,1,3537,5463,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648498,86,3,3544,5470,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648498,78,30,3346,5475,2129,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648498,79,16,3375,5524,2149,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648498,65,18,2990,5833,2843,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648498,68,10,3033,5871,2838,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648498,69,14,3063,5901,2838,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648498,93,9,4315,5952,1637,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897
random,12648498,64,24,2966,5959,2993,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776
random,12648498,92,0,4294,5972,1678,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599
random,12648498,66,29,3009,5978,2969,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776
random,12648498,76,6,3229,6128,2899,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648498,88,20,4206,6132,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648498,89,15,4229,6208,1979,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648498,95,5,4389,6332,1943,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648498,90,13,4232,6334,2102,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648498,98,22,4868,6457,1589,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897
random,12648498,87,8,3554,6491,2937,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776
random,12648498,101,21,5062,6548,1486,0.102890,0.551264,0.102890,0.551264,0.102890,0.551264,0.102890,0.551264
random,12648498,99,19,4952,6630,1678,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854
random,12648498,96,17,4790,6716,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648498,97,31,4816,6913,2097,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648498,100,26,4997,6923,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648498,104,23,5149,6959,1810,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
random,12648498,108,7,5360,7045,1685,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854
random,12648498,102,12,5128,7069,1941,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648498,91,28,4239,7091,2852,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648498,94,4,4320,7257,2937,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776
random,12648498,105,2,5223,7342,2119,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648498,110,3,5471,7432,1961,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648498,113,18,5834,7540,1706,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599
random,12648498,111,30,5476,7596,2120,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648498,119,29,5979,7600,1621,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854
random,12648498,118,0,5973,7639,1666,0.236139,0.615923,0.236139,0.615923,0.236139,0.615923,0.236139,0.615923
random,12648498,122,15,6209,7654,1445,0.102890,0.551264,0.102890,0.551264,0.102890,0.551264,0.102890,0.551264
random,12648498,114,10,5872,7661,1789,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
random,12648498,120,6,6129,7722,1593,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897
random,12648498,121,20,6133,7840,1707,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599
random,12648498,117,24,5960,7936,1976,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648498,116,9,5953,8052,2099,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648498,106,25,5224,8062,2838,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648498,103,11,5137,8102,2965,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776
random,12648498,123,5,6333,8164,1831,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698
random,12648498,107,27,5356,8194,2838,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648498,109,1,5464,8322,2858,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648498,126,8,6492,8352,1860,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698
random,12648498,112,16,5525,8363,2838,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648498,124,13,6335,8443,2108,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648498,135,28,7092,8678,1586,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897
random,12648498,132,23,6960,8790,1830,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698
random,12648498,134,12,7070,8790,1720,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599
random,12648498,115,14,5902,8797,2895,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648498,129,17,6717,8840,2123,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648498,136,4,7258,9004,1746,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
random,12648498,130,31,6914,9069,2155,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648498,139,18,7541,9179,1638,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854
random,12648498,141,29,7601,9206,1605,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897
random,12648498,143,15,7655,9276,1621,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897
random,12648498,125,22,6458,9296,2838,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648498,145,6,7723,9393,1670,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599
random,12648498,128,19,6631,9469,2838,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648498,137,2,7343,9505,2162,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648498,127,21,6549,9510,2961,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776
random,12648498,144,10,7662,9510,1848,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698
random,12648498,140,30,7597,9523,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648498,151,5,8165,9656,1491,0.102890,0.551264,0.102890,0.551264,0.102890,0.551264,0.102890,0.551264
random,12648498,142,0,7640,9759,2119,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648498,150,11,8103,9780,1677,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854
random,12648498,131,26,6924,9861,2937,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776
random,12648498,133,7,7046,9922,2876,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648498,148,9,8053,9979,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648498,155,16,8364,9985,1621,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854
random,12648499,26,26,0,1351,1351,0.000000,0.000000,0.012665,0.506331,0.012665,0.506331,0.012665,0.506331
random,12648499,22,22,0,1352,1352,0.000000,0.000000,0.013781,0.506890,0.013781,0.506890,0.013781,0.506890
random,12648499,20,20,0,1355,1355,0.000000,0.000000,0.016990,0.508493,0.016990,0.508493,0.016990,0.508493
random,12648499,29,29,0,1364,1364,0.000000,0.000000,0.025625,0.512804,0.025625,0.512804,0.025625,0.512804
random,12648499,1,1,0,1371,1371,0.000000,0.000000,0.010022,0.505010,0.010022,0.505010,0.010022,0.505010
random,12648499,14,14,0,1376,1376,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.500000
random,12648499,21,21,0,1378,1378,0.000000,0.000000,0.039939,0.519958,0.039939,0.519958,0.039939,0.519958
random,12648499,2,2,0,1381,1381,0.000000,0.000000,0.041408,0.520646,0.041408,0.520646,0.041408,0.520646
random,12648499,16,16,0,1386,1386,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.500000
random,12648499,12,12,0,1388,1388,0.000000,0.000000,0.049407,0.524677,0.049407,0.524677,0.049407,0.524677
random,12648499,3,3,0,1389,1389,0.000000,0.000000,0.041786,0.520869,0.041786,0.520869,0.041786,0.520869
random,12648499,24,24,0,1394,1394,0.000000,0.000000,0.055079,0.527489,0.055079,0.527489,0.055079,0.527489
random,12648499,19,19,0,1395,1395,0.000000,0.000000,0.056701,0.528249,0.056701,0.528249,0.056701,0.528249
random,12648499,30,30,0,1395,1395,0.000000,0.000000,0.056017,0.527977,0.056017,0.527977,0.056017,0.527977
random,12648499,4,4,0,1406,1406,0.000000,0.000000,0.057755,0.528845,0.057755,0.528845,0.057755,0.528845
random,12648499,11,11,0,1411,1411,0.000000,0.000000,0.066815,0.533320,0.066815,0.533320,0.066815,0.533320
random,12648499,31,31,0,1411,1411,0.000000,0.000000,0.027200,0.513578,0.027200,0.513578,0.027200,0.513578
random,12648499,17,17,0,1414,1414,0.000000,0.000000,0.055478,0.527689,0.055478,0.527689,0.055478,0.527689
random,12648499,10,10,0,1421,1421,0.000000,0.000000,0.024843,0.512415,0.024843,0.512415,0.024843,0.512415
random,12648499,0,0,0,1423,1423,0.000000,0.000000,0.054811,0.527350,0.054811,0.527350,0.054811,0.527350
random,12648499,23,23,0,1425,1425,0.000000,0.000000,0.041768,0.520864,0.041768,0.520864,0.041768,0.520864
random,12648499,28,28,0,1428,1428,0.000000,0.000000,0.055674,0.527806,0.055674,0.527806,0.055674,0.527806
random,12648499,7,7,0,1433,1433,0.000000,0.000000,0.080248,0.539692,0.080248,0.539692,0.080248,0.539692
random,12648499,9,9,0,1435,1435,0.000000,0.000000,0.033118,0.516549,0.033118,0.516549,0.033118,0.516549
random,12648499,25,25,0,1435,1435,0.000000,0.000000,0.047787,0.523874,0.047787,0.523874,0.047787,0.523874
random,12648499,8,8,0,1463,1463,0.000000,0.000000,0.076394,0.538118,0.076394,0.538118,0.076394,0.538118
random,12648499,18,18,0,1480,1480,0.000000,0.000000,0.151522,0.566866,0.151522,0.566866,0.151522,0.566866
random,12648499,13,13,0,1499,1499,0.000000,0.000000,0.148262,0.572951,0.148262,0.572951,0.148262,0.572951
random,12648499,5,5,0,1555,1555,0.000000,0.000000,0.199283,0.597064,0.199283,0.597064,0.199283,0.597064
random,12648499,27,27,0,1617,1617,0.000000,0.000000,0.232408,0.613182,0.232408,0.613182,0.232408,0.613182
random,12648499,15,15,0,1640,1640,0.000000,0.000000,0.251358,0.622403,0.251358,0.622403,0.251358,0.622403
random,12648499,6,6,0,2886,2886,0.000000,0.000000,0.964776,0.867863,0.964776,0.867863,0.964776,0.867863
random,12648499,43,24,1395,3016,1621,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854
random,12648499,52,23,1426,3031,1605,0.236139,0.615923,0.236139,0.615923,0.236139,0.615923,0.236139,0.615923
random,12648499,47,11,1412,3032,1620,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897
random,12648499,39,2,1382,3052,1670,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599
random,12648499,54,7,1434,3052,1618,0.236139,0.615923,0.236139,0.615923,0.236139,0.615923,0.236139,0.615923
random,12648499,40,16,1387,3073,1686,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599
random,12648499,46,4,1407,3075,1668,0.236139,0.615923,0.236139,0.615923,0.236139,0.615923,0.236139,0.615923
random,12648499,55,9,1436,3101,1665,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854
random,12648499,59,13,1500,3105,1605,0.236139,0.615923,0.236139,0.615923,0.236139,0.615923,0.236139,0.615923
random,12648499,42,3,1390,3136,1746,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
random,12648499,34,20,1356,3175,1819,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698
random,12648499,49,17,1415,3186,1771,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
random,12648499,60,5,1556,3186,1630,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854
random,12648499,45,30,1396,3189,1793,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
random,12648499,56,25,1436,3232,1796,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
random,12648499,35,29,1365,3248,1883,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698
random,12648499,32,26,1352,3294,1942,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648499,37,14,1377,3303,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648499,50,10,1422,3303,1881,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698
random,12648499,41,12,1389,3361,1972,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648499,53,28,1429,3371,1942,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648499,61,27,1618,3443,1825,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698
random,12648499,33,22,1353,3494,2141,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648499,62,15,1641,3625,1984,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648499,44,19,1396,4238,2842,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648499,48,31,1412,4283,2871,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648499,51,0,1424,4286,2862,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648499,36,1,1372,4309,2937,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776
random,12648499,38,21,1379,4331,2952,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776
random,12648499,58,18,1481,4418,2937,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776
random,12648499,57,8,1464,4429,2965,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776
random,12648499,69,16,3074,4682,1608,0.236139,0.615923,0.236139,0.615923,0.236139,0.615923,0.236139,0.615923
random,12648499,84,28,3372,4841,1469,0.102890,0.551264,0.102890,0.551264,0.102890,0.551264,0.102890,0.551264
random,12648499,71,9,3102,4851,1749,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
random,12648499,67,2,3053,4906,1853,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698
random,12648499,76,5,3187,5006,1819,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698
random,12648499,66,11,3033,5021,1988,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648499,63,6,2887,5047,2160,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648499,64,24,3017,5128,2111,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648499,65,23,3032,5129,2097,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648499,73,3,3137,5261,2124,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648499,83,12,3362,5327,1965,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648499,79,29,3249,5346,2097,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648499,82,10,3304,5441,2137,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648499,85,27,3444,5541,2097,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648499,86,22,3495,5596,2101,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648499,87,15,3626,5757,2131,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648499,70,4,3076,5939,2863,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648499,68,7,3053,5949,2896,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648499,88,19,4239,5985,1746,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
random,12648499,74,20,3176,6014,2838,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648499,77,30,3190,6062,2872,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648499,75,17,3187,6085,2898,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648499,93,18,4419,6088,1669,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854
random,12648499,72,13,3106,6099,2993,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776
random,12648499,80,26,3295,6133,2838,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648499,81,14,3304,6154,2850,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648499,78,25,3233,6202,2969,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776
random,12648499,89,31,4284,6261,1977,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648499,94,8,4430,6267,1837,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698
random,12648499,95,16,4683,6361,1678,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854
random,12648499,92,21,4332,6490,2158,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648499,98,2,4907,6512,1605,0.236139,0.615923,0.236139,0.615923,0.236139,0.615923,0.236139,0.615923
random,12648499,96,28,4842,6588,1746,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
random,12648499,101,6,5048,6718,1670,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599
random,12648499,105,12,5328,6799,1471,0.102890,0.551264,0.102890,0.551264,0.102890,0.551264,0.102890,0.551264
random,12648499,106,29,5347,6834,1487,0.102890,0.551264,0.102890,0.551264,0.102890,0.551264,0.102890,0.551264
random,12648499,99,5,5007,6851,1844,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698
random,12648499,100,11,5022,7119,2097,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648499,91,1,4310,7148,2838,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648499,109,22,5597,7241,1644,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897
random,12648499,90,0,4287,7267,2980,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776
random,12648499,107,10,5442,7368,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648499,113,19,5986,7603,1617,0.236139,0.615923,0.236139,0.615923,0.236139,0.615923,0.236139,0.615923
random,12648499,108,27,5542,7659,2117,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648499,117,18,6089,7710,1621,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854
random,12648499,97,9,4852,7743,2891,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648499,121,25,6203,7789,1586,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897
random,12648499,111,4,5940,7894,1954,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648499,112,7,5950,7894,1944,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648499,120,14,6155,7901,1746,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
random,12648499,124,16,6362,7983,1621,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854
random,12648499,114,20,6015,7996,1981,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648499,103,23,5130,8067,2937,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776
random,12648499,102,24,5129,8105,2976,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776
random,12648499,123,8,6268,8117,1849,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698
random,12648499,126,2,6513,8139,1626,0.236139,0.615923,0.236139,0.615923,0.236139,0.615923,0.236139,0.615923
random,12648499,104,3,5262,8199,2937,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776
random,12648499,127,28,6589,8340,1751,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
random,12648499,125,21,6491,8456,1965,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648499,129,12,6800,8519,1719,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599
random,12648499,128,6,6719,8672,1953,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648499,110,15,5758,8739,2981,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776
random,12648499,135,0,7268,8893,1625,0.236139,0.615923,0.236139,0.615923,0.236139,0.615923,0.236139,0.615923
random,12648499,115,30,6063,8911,2848,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648499,118,13,6100,8950,2850,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648499,116,17,6086,8968,2882,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648499,134,22,7242,8996,1754,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
random,12648499,132,11,7120,9046,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648499,119,26,6134,9071,2937,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776,0.999944,0.880776
random,12648499,122,31,6262,9100,2838,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648499,137,19,7604,9209,1605,0.236139,0.615923,0.236139,0.615923,0.236139,0.615923,0.236139,0.615923
random,12648499,144,14,7902,9556,1654,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854
random,12648499,138,27,7660,9586,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648499,130,29,6835,9675,2840,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648499,140,9,7744,9676,1932,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
random,12648499,131,5,6852,9751,2899,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
random,12648499,142,4,7895,9762,1867,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698
random,12648499,151,3,8200,9786,1586,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897
random,12648499,139,18,7711,9808,2097,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648499,141,25,7790,9890,2100,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
random,12648500,13,13,0,1339,1339,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.500000
random,12648500,24,24,0,1339,1339,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.500000
random,12648500,29,29,0,1342,1342,0.000000,0.000000,0.003276,0.501638,0.003276,0.501638,0.003276,0.501638
random,12648500,0,0,0,1350,1350,0.000000,0.000000,0.011433,0.505716,0.011433,0.505716,0.011433,0.505716
random,12648500,19,19,0,1350,1350,0.000000,0.000000,0.011392,0.505696,0.011392,0.505696,0.011392,0.505696
random,12648500,8,8,0,1358,1358,0.000000,0.000000,0.009876,0.504937,0.009876,0.504937,0.009876,0.504937
random,12648500,15,15,0,1369,1369,0.000000,0.000000,0.014925,0.507461,0.014925,0.507461,0.014925,0.507461
random,12648500,25,25,0,1370,1370,0.000000,0.000000,0.019139,0.509564,0.019139,0.509564,0.019139,0.509564
random,12648500,9,9,0,1376,1376,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.500000
random,12648500,5,5,0,1381,1381,0.000000,0.000000,0.009464,0.504731,0.009464,0.504731,0.009464,0.504731
random,12648500,23,23,0,1386,1386,0.000000,0.000000,0.047926,0.523943,0.047926,0.523943,0.047926,0.523943
random,12648500,4,4,0,1389,1389,0.000000,0.000000,0.038515,0.519242,0.038515,0.519242,0.038515,0.519242
random,12648500,31,31,0,1389,1389,0.000000,0.000000,0.048819,0.524389,0.048819,0.524389,0.048819,0.524389
random,12648500,20,20,0,1392,1392,0.000000,0.000000,0.036962,0.518473,0.036962,0.518473,0.036962,0.518473
random,12648500,6,6,0,1395,1395,0.000000,0.000000,0.056296,0.528106,0.056296,0.528106,0.056296,0.528106
