condition,seed,life_id,agent_id,birth_step,death_step,lifetime_steps,c_level01_birth,c_level01_firstk,avg_c_level01_tick,c_level01_std_over_life,avg_c_level01_attack,attack_tick_count
heredity,12648499,11,11,0,1411,1411,0.533320,0.533320,0.533324,0.000000,0.533320,11
heredity,12648499,31,31,0,1411,1411,0.513578,0.513578,0.513571,0.002821,0.513578,12
heredity,12648499,17,17,0,1414,1414,0.527689,0.527689,0.527693,0.000000,0.527689,11
heredity,12648499,10,10,0,1421,1421,0.512415,0.512415,0.512411,0.002837,0.512415,12
heredity,12648499,0,0,0,1423,1423,0.527350,0.527350,0.527345,0.002549,0.527350,15
heredity,12648499,23,23,0,1425,1425,0.520864,0.520864,0.520870,0.000000,0.520864,11
heredity,12648499,28,28,0,1428,1428,0.527806,0.527806,0.527812,0.000000,0.527806,15
heredity,12648499,7,7,0,1433,1433,0.539692,0.539692,0.539689,0.001638,0.539692,11
heredity,12648499,9,9,0,1435,1435,0.516549,0.516549,0.516545,0.000000,0.516549,11
heredity,12648499,25,25,0,1435,1435,0.523874,0.523874,0.523869,0.002466,0.523874,12
heredity,12648499,8,8,0,1463,1463,0.538118,0.538118,0.538127,0.000000,0.538118,16
heredity,12648499,18,18,0,1480,1480,0.566866,0.566866,0.566876,0.000000,0.566866,11
heredity,12648499,13,13,0,1499,1499,0.572951,0.572951,0.572941,0.003751,0.572951,16
heredity,12648499,5,5,0,1555,1555,0.597064,0.597064,0.597059,0.002107,0.597064,17
heredity,12648499,27,27,0,1617,1617,0.613182,0.613182,0.613172,0.001752,0.613182,12
heredity,12648499,15,15,0,1640,1640,0.622403,0.622402,0.622391,0.004347,0.622402,18
heredity,12648499,6,6,0,2886,2886,0.867863,0.867863,0.867895,0.000000,0.867863,23
heredity,12648499,35,29,1365,2970,1605,0.615923,0.615923,0.615918,0.002050,0.615923,13
heredity,12648499,38,21,1379,3487,2108,0.752957,0.752957,0.752939,0.005144,0.752957,18
heredity,12648499,43,24,1395,3492,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
heredity,12648499,45,30,1396,3493,2097,0.752957,0.752957,0.752939,0.005156,0.752957,17
heredity,12648499,54,7,1434,3531,2097,0.752957,0.752957,0.752939,0.005156,0.752957,16
heredity,12648499,56,25,1436,3533,2097,0.752957,0.752957,0.752939,0.005156,0.752957,17
heredity,12648499,53,28,1429,3559,2130,0.752957,0.752957,0.752939,0.005098,0.752957,17
heredity,12648499,49,17,1415,3561,2146,0.752957,0.752957,0.752939,0.005080,0.752957,17
heredity,12648499,52,23,1426,3571,2145,0.752957,0.752957,0.752939,0.005080,0.752957,18
heredity,12648499,58,18,1481,3578,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
heredity,12648499,59,13,1500,3658,2158,0.752957,0.752957,0.752939,0.005063,0.752957,22
heredity,12648499,61,27,1618,3724,2106,0.752957,0.752957,0.752939,0.005144,0.752957,22
heredity,12648499,34,20,1356,4293,2937,0.880776,0.880776,0.880782,0.000000,0.880776,24
heredity,12648499,36,1,1372,4309,2937,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648499,37,14,1377,4314,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648499,32,26,1352,4325,2973,0.880776,0.880776,0.880783,0.000000,0.880776,32
heredity,12648499,41,12,1389,4326,2937,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648499,44,19,1396,4333,2937,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648499,33,22,1353,4337,2984,0.880776,0.880776,0.880783,0.000000,0.880776,32
heredity,12648499,39,2,1382,4339,2957,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648499,47,11,1412,4349,2937,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648499,42,3,1390,4350,2960,0.880776,0.880776,0.880783,0.000000,0.880776,31
heredity,12648499,50,10,1422,4359,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648499,48,31,1412,4376,2964,0.880776,0.880776,0.880783,0.000000,0.880776,32
heredity,12648499,51,0,1424,4380,2956,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648499,40,16,1387,4386,2999,0.880776,0.880776,0.880784,0.000000,0.880776,24
heredity,12648499,46,4,1407,4388,2981,0.880776,0.880776,0.880783,0.000000,0.880776,24
heredity,12648499,55,9,1436,4414,2978,0.880776,0.880776,0.880783,0.000000,0.880776,23
heredity,12648499,57,8,1464,4429,2965,0.880776,0.880776,0.880783,0.000000,0.880776,23
heredity,12648499,60,5,1556,4499,2943,0.880776,0.880776,0.880782,0.000000,0.880776,24
heredity,12648499,62,15,1641,4578,2937,0.880776,0.880776,0.880782,0.000000,0.880776,24
heredity,12648499,66,24,3493,5590,2097,0.752957,0.752957,0.752939,0.005156,0.752957,17
heredity,12648499,70,28,3560,5662,2102,0.752957,0.752957,0.752939,0.005144,0.752957,17
heredity,12648499,63,6,2887,5824,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648499,64,29,2971,5908,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648499,91,9,4415,6020,1605,0.615923,0.615923,0.615918,0.002050,0.615923,16
heredity,12648499,84,11,4350,6447,2097,0.752957,0.752957,0.752939,0.005156,0.752957,17
heredity,12648499,83,2,4340,6451,2111,0.752957,0.752957,0.752939,0.005133,0.752957,22
heredity,12648499,82,22,4338,6452,2114,0.752957,0.752957,0.752939,0.005127,0.752957,22
heredity,12648499,79,26,4326,6456,2130,0.752957,0.752957,0.752939,0.005098,0.752957,17
heredity,12648499,65,21,3488,6462,2974,0.880776,0.880776,0.880783,0.000000,0.880776,24
heredity,12648499,67,30,3494,6468,2974,0.880776,0.880776,0.880783,0.000000,0.880776,28
heredity,12648499,85,3,4351,6478,2127,0.752957,0.752957,0.752939,0.005104,0.752957,18
heredity,12648499,68,7,3532,6483,2951,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648499,71,17,3562,6513,2951,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648499,73,18,3579,6516,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648499,69,25,3534,6517,2983,0.880776,0.880776,0.880783,0.000000,0.880776,31
heredity,12648499,72,23,3572,6556,2984,0.880776,0.880776,0.880783,0.000000,0.880776,32
heredity,12648499,74,13,3659,6652,2993,0.880776,0.880776,0.880783,0.000000,0.880776,32
heredity,12648499,75,27,3725,6666,2941,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648499,76,20,4294,7231,2937,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648499,77,1,4310,7247,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648499,78,14,4315,7264,2949,0.880776,0.880776,0.880782,0.000000,0.880776,24
heredity,12648499,80,12,4327,7291,2964,0.880776,0.880776,0.880783,0.000000,0.880776,32
heredity,12648499,86,10,4360,7297,2937,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648499,81,19,4334,7319,2985,0.880776,0.880776,0.880783,0.000000,0.880776,31
heredity,12648499,89,16,4387,7324,2937,0.880776,0.880776,0.880782,0.000000,0.880776,24
heredity,12648499,88,0,4381,7349,2968,0.880776,0.880776,0.880783,0.000000,0.880776,24
heredity,12648499,90,4,4389,7364,2975,0.880776,0.880776,0.880783,0.000000,0.880776,25
heredity,12648499,87,31,4377,7365,2988,0.880776,0.880776,0.880783,0.000000,0.880776,24
heredity,12648499,92,8,4430,7392,2962,0.880776,0.880776,0.880783,0.000000,0.880776,24
heredity,12648499,93,5,4500,7437,2937,0.880776,0.880776,0.880782,0.000000,0.880776,30
heredity,12648499,94,15,4579,7543,2964,0.880776,0.880776,0.880783,0.000000,0.880776,25
heredity,12648499,103,26,6457,8062,1605,0.615923,0.615923,0.615918,0.002050,0.615923,13
heredity,12648499,100,11,6448,8085,1637,0.615923,0.615923,0.615917,0.001998,0.615923,17
heredity,12648499,99,9,6021,8142,2121,0.752957,0.752957,0.752939,0.005121,0.752957,23
heredity,12648499,111,23,6557,8168,1611,0.615923,0.615923,0.615918,0.002021,0.615923,17
heredity,12648499,95,24,5591,8552,2961,0.880776,0.880776,0.880783,0.000000,0.880776,24
heredity,12648499,106,3,6479,8585,2106,0.752957,0.752957,0.752939,0.005144,0.752957,17
heredity,12648499,96,28,5663,8604,2941,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648499,102,22,6453,8613,2160,0.752957,0.752957,0.752939,0.005063,0.752957,23
heredity,12648499,113,27,6667,8785,2118,0.752957,0.752957,0.752939,0.005127,0.752957,23
heredity,12648499,97,6,5825,8811,2986,0.880776,0.880776,0.880783,0.000000,0.880776,24
heredity,12648499,98,29,5909,8846,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648499,115,1,7248,8853,1605,0.615923,0.615923,0.615918,0.002050,0.615923,13
heredity,12648499,114,20,7232,8872,1640,0.615923,0.615923,0.615917,0.001983,0.615923,13
heredity,12648499,101,2,6452,9413,2961,0.880776,0.880776,0.880783,0.000000,0.880776,24
heredity,12648499,107,7,6484,9441,2957,0.880776,0.880776,0.880782,0.000000,0.880776,32
heredity,12648499,104,21,6463,9449,2986,0.880776,0.880776,0.880783,0.000000,0.880776,32
heredity,12648499,110,25,6518,9455,2937,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648499,105,30,6469,9456,2987,0.880776,0.880776,0.880783,0.000000,0.880776,23
heredity,12648499,109,18,6517,9458,2941,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648499,108,17,6514,9482,2968,0.880776,0.880776,0.880783,0.000000,0.880776,32
heredity,12648499,124,8,7393,9500,2107,0.752957,0.752957,0.752939,0.005144,0.752957,23
heredity,12648499,112,13,6653,9624,2971,0.880776,0.880776,0.880783,0.000000,0.880776,25
heredity,12648500,13,13,0,1339,1339,0.500000,0.500000,0.500000,0.000000,0.500000,11
heredity,12648500,24,24,0,1339,1339,0.500000,0.500000,0.500000,0.000000,0.500000,11
heredity,12648500,29,29,0,1342,1342,0.501638,0.501638,0.501643,0.000000,0.501638,11
heredity,12648500,0,0,0,1350,1350,0.505716,0.505716,0.505719,0.000000,0.505716,10
heredity,12648500,19,19,0,1350,1350,0.505696,0.505696,0.505695,0.001303,0.505696,14
heredity,12648500,8,8,0,1358,1358,0.504937,0.504937,0.504942,0.000000,0.504937,15
heredity,12648500,15,15,0,1369,1369,0.507461,0.507461,0.507452,0.002960,0.507461,15
heredity,12648500,25,25,0,1370,1370,0.509564,0.509564,0.509565,0.000000,0.509564,15
heredity,12648500,9,9,0,1376,1376,0.500000,0.500000,0.500000,0.000000,0.500000,14
heredity,12648500,5,5,0,1381,1381,0.504731,0.504731,0.504738,0.000000,0.504731,15
heredity,12648500,23,23,0,1386,1386,0.523943,0.523943,0.523942,0.000000,0.523943,12
heredity,12648500,4,4,0,1389,1389,0.519242,0.519242,0.519242,0.001326,0.519242,15
heredity,12648500,31,31,0,1389,1389,0.524389,0.524389,0.524394,0.000000,0.524389,12
heredity,12648500,20,20,0,1392,1392,0.518473,0.518473,0.518476,0.000000,0.518473,11
heredity,12648500,6,6,0,1395,1395,0.528106,0.528106,0.528097,0.003383,0.528106,15
heredity,12648500,21,21,0,1399,1399,0.529936,0.529936,0.529928,0.002537,0.529936,11
heredity,12648500,12,12,0,1411,1411,0.524952,0.524952,0.524958,0.000000,0.524952,11
heredity,12648500,7,7,0,1423,1423,0.535494,0.535494,0.535502,0.000000,0.535494,15
heredity,12648500,16,16,0,1425,1425,0.534568,0.534568,0.534563,0.002778,0.534568,11
heredity,12648500,17,17,0,1426,1426,0.526213,0.526213,0.526205,0.002057,0.526213,15
heredity,12648500,27,27,0,1428,1428,0.520701,0.520701,0.520695,0.002050,0.520701,15
heredity,12648500,3,3,0,1430,1430,0.544781,0.544781,0.544784,0.000000,0.544781,14
heredity,12648500,26,26,0,1430,1430,0.515442,0.515442,0.515442,0.001883,0.515442,15
heredity,12648500,28,28,0,1430,1430,0.519351,0.519351,0.519349,0.000000,0.519351,11
heredity,12648500,30,30,0,1435,1435,0.533602,0.533602,0.533610,0.000000,0.533602,12
heredity,12648500,14,14,0,1436,1436,0.518034,0.518034,0.518026,0.003294,0.518034,11
heredity,12648500,2,2,0,1454,1454,0.528977,0.528977,0.528987,0.000000,0.528977,16
heredity,12648500,1,1,0,1482,1482,0.540380,0.540380,0.540387,0.000000,0.540380,12
heredity,12648500,22,22,0,1501,1501,0.550051,0.550051,0.550049,0.000000,0.550051,11
heredity,12648500,11,11,0,1579,1579,0.606298,0.606298,0.606308,0.000000,0.606298,13
heredity,12648500,10,10,0,1686,1686,0.629238,0.629238,0.629228,0.002985,0.629238,18
heredity,12648500,18,18,0,2197,2197,0.767724,0.767724,0.767709,0.004215,0.767724,17
heredity,12648500,38,15,1370,3001,1631,0.615923,0.615923,0.615918,0.002006,0.615923,17
heredity,12648500,39,25,1371,3034,1663,0.615923,0.615923,0.615917,0.001938,0.615923,12
heredity,12648500,43,4,1390,3037,1647,0.615923,0.615923,0.615917,0.001976,0.615923,17
heredity,12648500,62,10,1687,3298,1611,0.615923,0.615923,0.615918,0.002021,0.615923,13
heredity,12648500,40,9,1377,3474,2097,0.752957,0.752957,0.752939,0.005156,0.752957,16
heredity,12648500,47,21,1400,3524,2124,0.752957,0.752957,0.752939,0.005109,0.752957,22
heredity,12648500,56,30,1436,3533,2097,0.752957,0.752957,0.752939,0.005156,0.752957,17
heredity,12648500,42,23,1387,3542,2155,0.752957,0.752957,0.752939,0.005057,0.752957,17
heredity,12648500,46,6,1396,3553,2157,0.752957,0.752957,0.752939,0.005057,0.752957,17
heredity,12648500,50,16,1426,3571,2145,0.752957,0.752957,0.752939,0.005080,0.752957,18
heredity,12648500,58,2,1455,3585,2130,0.752957,0.752957,0.752939,0.005098,0.752957,18
heredity,12648500,54,26,1431,3590,2159,0.752957,0.752957,0.752939,0.005063,0.752957,23
heredity,12648500,60,22,1502,3599,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
heredity,12648500,59,1,1483,3618,2135,0.752957,0.752957,0.752939,0.005098,0.752957,17
heredity,12648500,33,24,1340,4298,2958,0.880776,0.880776,0.880783,0.000000,0.880776,31
heredity,12648500,34,29,1343,4302,2959,0.880776,0.880776,0.880783,0.000000,0.880776,31
heredity,12648500,32,13,1340,4305,2965,0.880776,0.880776,0.880783,0.000000,0.880776,31
heredity,12648500,36,19,1351,4311,2960,0.880776,0.880776,0.880783,0.000000,0.880776,31
heredity,12648500,35,0,1351,4334,2983,0.880776,0.880776,0.880783,0.000000,0.880776,32
heredity,12648500,41,5,1382,4339,2957,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648500,48,12,1412,4349,2937,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648500,37,8,1359,4350,2991,0.880776,0.880776,0.880783,0.000000,0.880776,24
heredity,12648500,44,31,1390,4376,2986,0.880776,0.880776,0.880783,0.000000,0.880776,24
heredity,12648500,49,7,1424,4380,2956,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648500,51,17,1427,4380,2953,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648500,45,20,1393,4386,2993,0.880776,0.880776,0.880783,0.000000,0.880776,31
heredity,12648500,53,3,1431,4388,2957,0.880776,0.880776,0.880782,0.000000,0.880776,29
heredity,12648500,57,14,1437,4397,2960,0.880776,0.880776,0.880783,0.000000,0.880776,31
heredity,12648500,52,27,1429,4403,2974,0.880776,0.880776,0.880783,0.000000,0.880776,24
heredity,12648500,55,28,1431,4417,2986,0.880776,0.880776,0.880783,0.000000,0.880776,24
heredity,12648500,61,11,1580,4517,2937,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648500,63,18,2198,5135,2937,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648500,66,4,3038,5135,2097,0.752957,0.752957,0.752939,0.005156,0.752957,16
heredity,12648500,68,9,3475,5143,1668,0.615923,0.615923,0.615917,0.001875,0.615923,17
heredity,12648500,69,21,3525,5622,2097,0.752957,0.752957,0.752939,0.005156,0.752957,16
heredity,12648500,71,23,3543,5661,2118,0.752957,0.752957,0.752939,0.005127,0.752957,17
heredity,12648500,70,30,3534,5673,2139,0.752957,0.752957,0.752939,0.005092,0.752957,22
heredity,12648500,73,16,3572,5712,2140,0.752957,0.752957,0.752939,0.005086,0.752957,23
heredity,12648500,77,1,3619,5723,2104,0.752957,0.752957,0.752939,0.005139,0.752957,23
heredity,12648500,64,15,3002,5945,2943,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648500,65,25,3035,6013,2978,0.880776,0.880776,0.880783,0.000000,0.880776,24
heredity,12648500,67,10,3299,6243,2944,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648500,85,8,4351,6448,2097,0.752957,0.752957,0.752939,0.005156,0.752957,17
heredity,12648500,86,31,4377,6493,2116,0.752957,0.752957,0.752939,0.005121,0.752957,22
heredity,12648500,91,14,4398,6503,2105,0.752957,0.752957,0.752939,0.005150,0.752957,17
heredity,12648500,90,3,4389,6520,2131,0.752957,0.752957,0.752939,0.005109,0.752957,18
heredity,12648500,74,2,3586,6523,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648500,93,28,4418,6524,2106,0.752957,0.752957,0.752939,0.005144,0.752957,22
heredity,12648500,75,26,3591,6528,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648500,72,6,3554,6541,2987,0.880776,0.880776,0.880783,0.000000,0.880776,32
heredity,12648500,92,27,4404,6551,2147,0.752957,0.752957,0.752939,0.005074,0.752957,22
heredity,12648500,76,22,3600,6592,2992,0.880776,0.880776,0.880783,0.000000,0.880776,23
heredity,12648500,94,11,4518,6648,2130,0.752957,0.752957,0.752939,0.005098,0.752957,23
heredity,12648500,79,29,4303,7240,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648500,80,13,4306,7249,2943,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648500,81,19,4312,7253,2941,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648500,78,24,4299,7287,2988,0.880776,0.880776,0.880783,0.000000,0.880776,32
heredity,12648500,84,12,4350,7287,2937,0.880776,0.880776,0.880782,0.000000,0.880776,24
heredity,12648500,98,21,5623,7293,1670,0.615923,0.615923,0.615918,0.001859,0.615923,17
heredity,12648500,83,5,4340,7295,2955,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648500,99,23,5662,7323,1661,0.615923,0.615923,0.615917,0.001945,0.615923,18
heredity,12648500,89,20,4387,7324,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648500,82,0,4335,7336,3001,0.880776,0.880776,0.880784,0.000000,0.880776,24
heredity,12648500,87,7,4381,7349,2968,0.880776,0.880776,0.880783,0.000000,0.880776,24
heredity,12648500,88,17,4381,7367,2986,0.880776,0.880776,0.880783,0.000000,0.880776,32
heredity,12648500,103,15,5946,7576,1630,0.615923,0.615923,0.615918,0.002013,0.615923,13
heredity,12648500,96,4,5136,8075,2939,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648500,97,9,5144,8081,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648500,95,18,5136,8089,2953,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648500,104,25,6014,8116,2102,0.752957,0.752957,0.752939,0.005144,0.752957,22
heredity,12648500,107,31,6494,8313,1819,0.684698,0.684698,0.684693,0.002537,0.684698,19
heredity,12648500,110,2,6524,8621,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
heredity,12648500,100,30,5674,8653,2979,0.880776,0.880776,0.880783,0.000000,0.880776,31
heredity,12648500,102,1,5724,8661,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648500,101,16,5713,8665,2952,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648500,115,22,6593,8690,2097,0.752957,0.752957,0.752939,0.005156,0.752957,17
heredity,12648500,126,0,7337,8954,1617,0.615923,0.615923,0.615918,0.002021,0.615923,13
heredity,12648500,105,10,6244,9193,2949,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648500,117,29,7241,9338,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
heredity,12648500,120,24,7288,9401,2113,0.752957,0.752957,0.752939,0.005133,0.752957,23
heredity,12648500,106,8,6449,9443,2994,0.880776,0.880776,0.880783,0.000000,0.880776,32
heredity,12648500,109,3,6521,9468,2947,0.880776,0.880776,0.880782,0.000000,0.880776,24
heredity,12648500,111,28,6525,9478,2953,0.880776,0.880776,0.880782,0.000000,0.880776,24
heredity,12648500,113,6,6542,9479,2937,0.880776,0.880776,0.880782,0.000000,0.880776,24
heredity,12648500,112,26,6529,9483,2954,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648500,124,23,7324,9484,2160,0.752957,0.752957,0.752939,0.005063,0.752957,18
heredity,12648500,108,14,6504,9500,2996,0.880776,0.880776,0.880783,0.000000,0.880776,24
heredity,12648500,114,27,6552,9502,2950,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648500,116,11,6649,9586,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648501,1,1,0,1339,1339,0.500000,0.500000,0.500000,0.000000,0.500000,10
heredity,12648501,16,16,0,1339,1339,0.500000,0.500000,0.500000,0.000000,0.500000,14
heredity,12648501,27,27,0,1347,1347,0.504202,0.504202,0.504207,0.000000,0.504202,14
heredity,12648501,26,26,0,1355,1355,0.508222,0.508222,0.508222,0.001280,0.508222,14
heredity,12648501,17,17,0,1357,1357,0.509384,0.509384,0.509382,0.000573,0.509384,10
heredity,12648501,29,29,0,1357,1357,0.509282,0.509282,0.509278,0.002079,0.509282,10
heredity,12648501,9,9,0,1358,1358,0.500000,0.500000,0.500000,0.000000,0.500000,15
heredity,12648501,7,7,0,1371,1371,0.500000,0.500000,0.500000,0.000000,0.500000,15
heredity,12648501,4,4,0,1381,1381,0.515112,0.515112,0.515116,0.000000,0.515112,15
heredity,12648501,3,3,0,1386,1386,0.523522,0.523522,0.523519,0.002423,0.523522,15
