condition,baseline_type,seed,selection_enabled,juvenile_enabled,snapshot_step,death_count,normalized_step,loo_c_score,g_scene,pairwise_entropy,ji_score,unique_bins
heredity,log_random_filtered,3870294017,1,1,11170,1708,0.930833,0.371728,-6.938015,3.994992,0.347008,14.000
heredity,log_random_filtered,3870294017,1,1,11180,1709,0.931667,0.358735,-8.183311,3.929460,0.361706,14.000
heredity,log_random_filtered,3870294017,1,1,11190,1712,0.932500,0.397315,-6.839431,3.930428,0.323967,15.000
heredity,log_random_filtered,3870294017,1,1,11200,1713,0.933333,0.393089,-6.929626,3.884795,0.325982,15.000
heredity,log_random_filtered,3870294017,1,1,11210,1716,0.934167,0.343210,-7.893718,4.032145,0.258720,15.000
heredity,log_random_filtered,3870294017,1,1,11220,1717,0.935000,0.292346,-8.715940,4.147672,0.248726,15.000
heredity,log_random_filtered,3870294017,1,1,11230,1720,0.935833,0.293680,-7.439971,4.167368,0.234822,15.000
heredity,log_random_filtered,3870294017,1,1,11240,1721,0.936667,0.290248,-7.828766,4.172306,0.227069,15.000
heredity,log_random_filtered,3870294017,1,1,11250,1723,0.937500,0.317896,-7.360244,4.196564,0.256150,15.000
heredity,log_random_filtered,3870294017,1,1,11260,1724,0.938333,0.332854,-7.232989,4.076102,0.287336,15.000
heredity,log_random_filtered,3870294017,1,1,11270,1725,0.939167,0.350358,-5.640951,3.903719,0.324893,14.000
heredity,log_random_filtered,3870294017,1,1,11280,1725,0.940000,0.360615,-6.299192,3.951855,0.335707,15.000
heredity,log_random_filtered,3870294017,1,1,11290,1729,0.940833,0.326108,-6.777459,4.200924,0.301521,13.000
heredity,log_random_filtered,3870294017,1,1,11300,1732,0.941667,0.346809,-7.292546,4.183385,0.294209,13.000
heredity,log_random_filtered,3870294017,1,1,11310,1734,0.942500,0.372614,-7.690768,4.122354,0.237033,15.000
heredity,log_random_filtered,3870294017,1,1,11320,1735,0.943333,0.357372,-8.840679,4.262471,0.231301,16.000
heredity,log_random_filtered,3870294017,1,1,11330,1736,0.944167,0.355332,-7.923951,4.303594,0.247078,15.000
heredity,log_random_filtered,3870294017,1,1,11340,1737,0.945000,0.329791,-8.434571,4.307954,0.246051,15.000
heredity,log_random_filtered,3870294017,1,1,11350,1738,0.945833,0.352698,-7.417170,4.193731,0.263312,14.000
heredity,log_random_filtered,3870294017,1,1,11360,1739,0.946667,0.375073,-7.599665,4.024804,0.304249,13.000
heredity,log_random_filtered,3870294017,1,1,11370,1742,0.947500,0.355214,-6.786635,4.017762,0.300046,13.000
heredity,log_random_filtered,3870294017,1,1,11380,1743,0.948333,0.346273,-6.672469,4.053946,0.267105,13.000
heredity,log_random_filtered,3870294017,1,1,11390,1746,0.949167,0.412459,-5.087594,3.908033,0.326321,12.000
heredity,log_random_filtered,3870294017,1,1,11400,1747,0.950000,0.432439,-4.327978,4.002558,0.289435,13.000
heredity,log_random_filtered,3870294017,1,1,11410,1751,0.950833,0.415448,-3.548586,3.809725,0.378598,14.000
heredity,log_random_filtered,3870294017,1,1,11420,1752,0.951667,0.411914,-3.513129,3.670035,0.426024,14.000
heredity,log_random_filtered,3870294017,1,1,11430,1753,0.952500,0.387418,-5.098903,3.752874,0.462914,13.000
heredity,log_random_filtered,3870294017,1,1,11440,1754,0.953333,0.338691,-5.343041,3.930054,0.387396,14.000
heredity,log_random_filtered,3870294017,1,1,11450,1755,0.954167,0.314710,-5.637554,4.011296,0.325731,14.000
heredity,log_random_filtered,3870294017,1,1,11460,1757,0.955000,0.297854,-5.279470,3.966497,0.350861,13.000
heredity,log_random_filtered,3870294017,1,1,11470,1759,0.955833,0.308617,-4.886081,3.976061,0.296113,13.000
heredity,log_random_filtered,3870294017,1,1,11480,1763,0.956667,0.294334,-6.975451,4.166266,0.267661,11.000
heredity,log_random_filtered,3870294017,1,1,11490,1763,0.957500,0.294334,-6.975451,4.166266,0.267661,11.000
heredity,log_random_filtered,3870294017,1,1,11500,1767,0.958333,0.316001,-6.011495,4.227977,0.242704,12.000
heredity,log_random_filtered,3870294017,1,1,11510,1769,0.959167,0.321615,-7.405132,4.297705,0.221785,14.000
heredity,log_random_filtered,3870294017,1,1,11520,1770,0.960000,0.329581,-6.410951,4.306426,0.234792,13.000
heredity,log_random_filtered,3870294017,1,1,11530,1771,0.960833,0.315203,-7.473323,4.300762,0.242973,14.000
heredity,log_random_filtered,3870294017,1,1,11540,1772,0.961667,0.342824,-7.071959,4.289209,0.247255,14.000
heredity,log_random_filtered,3870294017,1,1,11550,1774,0.962500,0.347357,-7.543428,4.266254,0.276805,14.000
heredity,log_random_filtered,3870294017,1,1,11560,1777,0.963333,0.365568,-6.697036,4.159074,0.292010,14.000
heredity,log_random_filtered,3870294017,1,1,11570,1778,0.964167,0.382352,-5.330833,4.107927,0.298217,14.000
heredity,log_random_filtered,3870294017,1,1,11580,1779,0.965000,0.357323,-6.911569,4.125144,0.304183,14.000
heredity,log_random_filtered,3870294017,1,1,11590,1780,0.965833,0.331163,-7.329405,4.122311,0.286273,14.000
heredity,log_random_filtered,3870294017,1,1,11600,1782,0.966667,0.332821,-7.251518,4.162858,0.296416,13.000
heredity,log_random_filtered,3870294017,1,1,11610,1785,0.967500,0.316098,-6.750440,4.038154,0.346873,12.000
heredity,log_random_filtered,3870294017,1,1,11620,1787,0.968333,0.319734,-6.440340,4.135391,0.300403,14.000
heredity,log_random_filtered,3870294017,1,1,11630,1789,0.969167,0.308634,-6.104432,4.288630,0.238403,15.000
heredity,log_random_filtered,3870294017,1,1,11640,1791,0.970000,0.321639,-5.335464,4.050698,0.278018,13.000
heredity,log_random_filtered,3870294017,1,1,11650,1791,0.970833,0.324180,-5.792759,4.115921,0.271744,13.000
heredity,log_random_filtered,3870294017,1,1,11660,1792,0.971667,0.325077,-5.383461,4.027059,0.294863,13.000
heredity,log_random_filtered,3870294017,1,1,11670,1793,0.972500,0.320151,-5.714016,4.031419,0.295873,13.000
heredity,log_random_filtered,3870294017,1,1,11680,1796,0.973333,0.337842,-4.501463,3.962173,0.269704,13.000
heredity,log_random_filtered,3870294017,1,1,11690,1799,0.974167,0.264214,-8.792950,4.158497,0.241022,13.000
heredity,log_random_filtered,3870294017,1,1,11700,1802,0.975000,0.283607,-10.066023,4.306425,0.212652,13.000
heredity,log_random_filtered,3870294017,1,1,11710,1802,0.975833,0.283607,-10.066023,4.306425,0.212652,13.000
heredity,log_random_filtered,3870294017,1,1,11720,1804,0.976667,0.278134,-9.311337,4.288408,0.244384,13.000
heredity,log_random_filtered,3870294017,1,1,11730,1805,0.977500,0.248013,-9.079969,4.356996,0.219797,14.000
heredity,log_random_filtered,3870294017,1,1,11740,1805,0.978333,0.248013,-9.079969,4.356996,0.219797,14.000
heredity,log_random_filtered,3870294017,1,1,11750,1805,0.979167,0.248013,-9.079969,4.356996,0.219797,14.000
heredity,log_random_filtered,3870294017,1,1,11760,1810,0.980000,0.328782,-6.709260,4.110759,0.275755,15.000
heredity,log_random_filtered,3870294017,1,1,11770,1813,0.980833,0.365435,-5.286259,4.084493,0.301443,14.000
heredity,log_random_filtered,3870294017,1,1,11780,1813,0.981667,0.365184,-6.526814,4.146945,0.311252,14.000
heredity,log_random_filtered,3870294017,1,1,11790,1815,0.982500,0.375520,-6.990920,4.193731,0.268279,15.000
heredity,log_random_filtered,3870294017,1,1,11800,1818,0.983333,0.391643,-6.344028,4.159074,0.260436,15.000
heredity,log_random_filtered,3870294017,1,1,11810,1818,0.984167,0.391643,-6.344028,4.159074,0.260436,15.000
heredity,log_random_filtered,3870294017,1,1,11820,1820,0.985000,0.344973,-7.484740,4.146367,0.257183,14.000
heredity,log_random_filtered,3870294017,1,1,11830,1822,0.985833,0.320689,-8.371724,4.287681,0.241800,14.000
heredity,log_random_filtered,3870294017,1,1,11840,1824,0.986667,0.295430,-8.101887,4.365718,0.222028,14.000
heredity,log_random_filtered,3870294017,1,1,11850,1826,0.987500,0.265955,-7.074793,4.335347,0.204829,13.000
heredity,log_random_filtered,3870294017,1,1,11860,1828,0.988333,0.291697,-6.966314,4.449417,0.187116,16.000
heredity,log_random_filtered,3870294017,1,1,11870,1829,0.989167,0.329202,-6.752751,4.287681,0.223508,15.000
heredity,log_random_filtered,3870294017,1,1,11880,1829,0.990000,0.329202,-6.752751,4.287681,0.223508,15.000
heredity,log_random_filtered,3870294017,1,1,11890,1830,0.990833,0.340468,-5.831384,4.206554,0.207305,15.000
heredity,log_random_filtered,3870294017,1,1,11900,1834,0.991667,0.334890,-6.255225,4.018096,0.256911,14.000
heredity,log_random_filtered,3870294017,1,1,11910,1836,0.992500,0.332114,-6.666435,3.992309,0.292034,14.000
heredity,log_random_filtered,3870294017,1,1,11920,1838,0.993333,0.322832,-6.499320,4.146945,0.246939,14.000
heredity,log_random_filtered,3870294017,1,1,11930,1839,0.994167,0.335839,-6.941812,4.098630,0.286277,14.000
heredity,log_random_filtered,3870294017,1,1,11940,1842,0.995000,0.355654,-7.098078,4.045803,0.276070,14.000
heredity,log_random_filtered,3870294017,1,1,11950,1843,0.995833,0.359670,-6.844264,4.008072,0.297330,14.000
heredity,log_random_filtered,3870294017,1,1,11960,1844,0.996667,0.364396,-6.493886,3.976247,0.295373,14.000
heredity,log_random_filtered,3870294017,1,1,11970,1847,0.997500,0.372407,-5.237618,3.934397,0.302838,15.000
heredity,log_random_filtered,3870294017,1,1,11980,1849,0.998333,0.369832,-5.616510,3.900559,0.348451,14.000
heredity,log_random_filtered,3870294017,1,1,11990,1850,0.999167,0.362560,-5.626900,3.893368,0.395648,13.000
heredity,log_random_filtered,3870294018,1,1,0,0,0.000000,0.248043,-12.908277,4.349805,0.133594,14.000
heredity,log_random_filtered,3870294018,1,1,10,0,0.000833,0.248043,-12.908277,4.349805,0.133594,14.000
heredity,log_random_filtered,3870294018,1,1,20,0,0.001667,0.248043,-12.908277,4.349805,0.133594,14.000
heredity,log_random_filtered,3870294018,1,1,30,0,0.002500,0.248043,-12.908277,4.349805,0.133594,14.000
heredity,log_random_filtered,3870294018,1,1,40,3,0.003333,0.229605,-12.450610,4.393183,0.110993,14.000
heredity,log_random_filtered,3870294018,1,1,50,4,0.004167,0.237083,-12.385235,4.420648,0.129214,14.000
heredity,log_random_filtered,3870294018,1,1,60,5,0.005000,0.226688,-12.317719,4.420648,0.143544,14.000
heredity,log_random_filtered,3870294018,1,1,70,7,0.005833,0.199937,-10.664434,4.271909,0.135154,12.000
heredity,log_random_filtered,3870294018,1,1,80,9,0.006667,0.252452,-10.398680,4.426311,0.145977,14.000
heredity,log_random_filtered,3870294018,1,1,90,13,0.007500,0.230514,-8.240631,4.384922,0.128539,14.000
heredity,log_random_filtered,3870294018,1,1,100,17,0.008333,0.252318,-10.928658,4.524621,0.138080,15.000
heredity,log_random_filtered,3870294018,1,1,110,17,0.009167,0.252318,-10.928658,4.524621,0.138080,15.000
heredity,log_random_filtered,3870294018,1,1,120,18,0.010000,0.253933,-9.944613,4.429513,0.141932,14.000
heredity,log_random_filtered,3870294018,1,1,130,18,0.010833,0.262580,-10.860441,4.568000,0.132716,15.000
heredity,log_random_filtered,3870294018,1,1,140,23,0.011667,0.273557,-8.588262,4.327127,0.213235,14.000
heredity,log_random_filtered,3870294018,1,1,150,26,0.012500,0.263318,-9.468833,4.327127,0.236920,14.000
heredity,log_random_filtered,3870294018,1,1,160,27,0.013333,0.260442,-10.707096,4.416289,0.191436,15.000
heredity,log_random_filtered,3870294018,1,1,170,29,0.014167,0.238444,-11.772676,4.466859,0.159568,14.000
heredity,log_random_filtered,3870294018,1,1,180,31,0.015000,0.252175,-12.471951,4.472522,0.128369,15.000
heredity,log_random_filtered,3870294018,1,1,190,32,0.015833,0.262104,-12.058341,4.523093,0.135492,15.000
heredity,log_random_filtered,3870294018,1,1,200,33,0.016667,0.270440,-11.411362,4.492795,0.136856,15.000
heredity,log_random_filtered,3870294018,1,1,210,35,0.017500,0.292664,-11.209241,4.403207,0.170262,14.000
heredity,log_random_filtered,3870294018,1,1,220,37,0.018333,0.301687,-10.170133,4.360781,0.201928,13.000
heredity,log_random_filtered,3870294018,1,1,230,38,0.019167,0.314584,-9.440169,4.365140,0.179926,13.000
heredity,log_random_filtered,3870294018,1,1,240,39,0.020000,0.310916,-9.928092,4.356421,0.174045,13.000
heredity,log_random_filtered,3870294018,1,1,250,41,0.020833,0.297171,-9.548482,4.287682,0.224239,14.000
heredity,log_random_filtered,3870294018,1,1,260,45,0.021667,0.316287,-7.200469,4.306427,0.205620,14.000
heredity,log_random_filtered,3870294018,1,1,270,45,0.022500,0.316287,-7.200469,4.306427,0.205620,14.000
heredity,log_random_filtered,3870294018,1,1,280,47,0.023333,0.345627,-5.138180,4.131610,0.222695,14.000
heredity,log_random_filtered,3870294018,1,1,290,49,0.024167,0.337681,-6.377275,4.016086,0.245693,13.000
heredity,log_random_filtered,3870294018,1,1,300,51,0.025000,0.334909,-5.064233,4.064550,0.265888,14.000
heredity,log_random_filtered,3870294018,1,1,310,53,0.025833,0.352657,-5.238927,4.141859,0.236296,15.000
heredity,log_random_filtered,3870294018,1,1,320,53,0.026667,0.352657,-5.238927,4.141859,0.236296,15.000
heredity,log_random_filtered,3870294018,1,1,330,54,0.027500,0.355300,-5.397417,4.124417,0.224133,15.000
heredity,log_random_filtered,3870294018,1,1,340,58,0.028333,0.329401,-4.565898,4.073763,0.207249,13.000
heredity,log_random_filtered,3870294018,1,1,350,59,0.029167,0.335476,-6.645643,4.172641,0.236685,14.000
heredity,log_random_filtered,3870294018,1,1,360,62,0.030000,0.264090,-7.991220,4.328226,0.225535,15.000
heredity,log_random_filtered,3870294018,1,1,370,64,0.030833,0.324811,-7.119750,4.219893,0.257967,15.000
heredity,log_random_filtered,3870294018,1,1,380,67,0.031667,0.298079,-8.233662,4.192692,0.267087,15.000
heredity,log_random_filtered,3870294018,1,1,390,68,0.032500,0.343638,-7.891646,4.043137,0.318449,14.000
heredity,log_random_filtered,3870294018,1,1,400,68,0.033333,0.313180,-10.711485,4.159075,0.302065,15.000
heredity,log_random_filtered,3870294018,1,1,410,70,0.034167,0.265811,-11.826321,4.071742,0.340791,14.000
heredity,log_random_filtered,3870294018,1,1,420,71,0.035000,0.274662,-11.001886,4.201877,0.302047,15.000
heredity,log_random_filtered,3870294018,1,1,430,74,0.035833,0.236888,-10.280508,4.229918,0.241882,15.000
heredity,log_random_filtered,3870294018,1,1,440,78,0.036667,0.300355,-11.055557,4.323866,0.225578,15.000
heredity,log_random_filtered,3870294018,1,1,450,80,0.037500,0.307635,-11.375057,4.422904,0.178511,14.000
heredity,log_random_filtered,3870294018,1,1,460,81,0.038333,0.291863,-11.715714,4.462498,0.170316,15.000
heredity,log_random_filtered,3870294018,1,1,470,83,0.039167,0.273557,-9.481675,4.462498,0.164946,15.000
heredity,log_random_filtered,3870294018,1,1,480,85,0.040000,0.243774,-10.532558,4.540534,0.172015,14.000
heredity,log_random_filtered,3870294018,1,1,490,85,0.040833,0.243774,-10.532558,4.540534,0.172015,14.000
heredity,log_random_filtered,3870294018,1,1,500,88,0.041667,0.243115,-9.992157,4.391655,0.182918,13.000
heredity,log_random_filtered,3870294018,1,1,510,93,0.042500,0.222873,-9.460484,4.416288,0.173916,12.000
heredity,log_random_filtered,3870294018,1,1,520,94,0.043333,0.212637,-8.643543,4.322144,0.174254,12.000
heredity,log_random_filtered,3870294018,1,1,530,95,0.044167,0.242381,-9.537579,4.336723,0.174299,13.000
heredity,log_random_filtered,3870294018,1,1,540,96,0.045000,0.235803,-7.929667,4.151996,0.167637,12.000
heredity,log_random_filtered,3870294018,1,1,550,101,0.045833,0.302254,-8.457217,4.442225,0.190917,14.000
heredity,log_random_filtered,3870294018,1,1,560,102,0.046667,0.281491,-9.385892,4.453778,0.192455,15.000
heredity,log_random_filtered,3870294018,1,1,570,105,0.047500,0.278850,-11.815518,4.421952,0.183178,16.000
heredity,log_random_filtered,3870294018,1,1,580,108,0.048333,0.311190,-9.540019,4.282535,0.168725,15.000
heredity,log_random_filtered,3870294018,1,1,590,108,0.049167,0.338966,-10.891357,4.400375,0.173814,16.000
heredity,log_random_filtered,3870294018,1,1,600,108,0.050000,0.338966,-10.891357,4.400375,0.173814,16.000
heredity,log_random_filtered,3870294018,1,1,610,108,0.050833,0.338966,-10.891357,4.400375,0.173814,16.000
heredity,log_random_filtered,3870294018,1,1,620,111,0.051667,0.245405,-10.499359,4.398846,0.170302,15.000
heredity,log_random_filtered,3870294018,1,1,630,112,0.052500,0.270219,-10.388923,4.419119,0.177395,15.000
heredity,log_random_filtered,3870294018,1,1,640,115,0.053333,0.285549,-10.829478,4.294874,0.241152,14.000
heredity,log_random_filtered,3870294018,1,1,650,119,0.054167,0.281099,-12.131507,4.224741,0.286588,13.000
heredity,log_random_filtered,3870294018,1,1,660,121,0.055000,0.274762,-12.274286,4.326700,0.225365,14.000
heredity,log_random_filtered,3870294018,1,1,670,121,0.055833,0.274762,-12.274286,4.326700,0.225365,14.000
heredity,log_random_filtered,3870294018,1,1,680,123,0.056667,0.230016,-11.883946,4.430673,0.203266,14.000
heredity,log_random_filtered,3870294018,1,1,690,125,0.057500,0.223419,-10.329631,4.423480,0.158933,14.000
heredity,log_random_filtered,3870294018,1,1,700,128,0.058333,0.258677,-9.832140,4.455307,0.170543,16.000
heredity,log_random_filtered,3870294018,1,1,710,129,0.059167,0.279857,-8.494790,4.466860,0.180373,16.000
heredity,log_random_filtered,3870294018,1,1,720,131,0.060000,0.302119,-8.008053,4.381632,0.190142,15.000
heredity,log_random_filtered,3870294018,1,1,730,133,0.060833,0.303170,-8.444393,4.403206,0.171276,15.000
heredity,log_random_filtered,3870294018,1,1,740,137,0.061667,0.255849,-9.803577,4.497156,0.174560,15.000
heredity,log_random_filtered,3870294018,1,1,750,139,0.062500,0.232030,-9.842346,4.327127,0.226026,13.000
heredity,log_random_filtered,3870294018,1,1,760,140,0.063333,0.236849,-12.424584,4.430673,0.223531,13.000
heredity,log_random_filtered,3870294018,1,1,770,141,0.064167,0.244210,-12.982936,4.398848,0.233743,14.000
heredity,log_random_filtered,3870294018,1,1,780,142,0.065000,0.251055,-12.591858,4.350532,0.239085,14.000
heredity,log_random_filtered,3870294018,1,1,790,145,0.065833,0.293767,-10.542982,4.179489,0.285609,13.000
heredity,log_random_filtered,3870294018,1,1,800,146,0.066667,0.320142,-13.130914,4.274601,0.275322,13.000
heredity,log_random_filtered,3870294018,1,1,810,149,0.067500,0.278559,-13.897557,4.245015,0.250863,12.000
heredity,log_random_filtered,3870294018,1,1,820,152,0.068333,0.251695,-15.672744,4.081767,0.308537,12.000
heredity,log_random_filtered,3870294018,1,1,830,155,0.069167,0.225331,-10.761628,4.045311,0.286100,12.000
heredity,log_random_filtered,3870294018,1,1,840,156,0.070000,0.219833,-12.705921,4.225559,0.261885,13.000
heredity,log_random_filtered,3870294018,1,1,850,158,0.070833,0.243580,-10.752584,4.291464,0.241012,12.000
heredity,log_random_filtered,3870294018,1,1,860,160,0.071667,0.288918,-9.937864,4.257291,0.248819,13.000
heredity,log_random_filtered,3870294018,1,1,870,161,0.072500,0.293121,-8.505374,4.198335,0.247351,13.000
heredity,log_random_filtered,3870294018,1,1,880,163,0.073333,0.263730,-8.846958,4.365717,0.192706,15.000
heredity,log_random_filtered,3870294018,1,1,890,164,0.074167,0.256651,-9.293407,4.363612,0.204836,15.000
heredity,log_random_filtered,3870294018,1,1,900,166,0.075000,0.260866,-8.549159,4.317402,0.199802,14.000
heredity,log_random_filtered,3870294018,1,1,910,168,0.075833,0.295934,-6.778825,4.211659,0.222236,13.000
heredity,log_random_filtered,3870294018,1,1,920,170,0.076667,0.303978,-7.495060,4.153896,0.215195,12.000
heredity,log_random_filtered,3870294018,1,1,930,171,0.077500,0.321130,-7.880231,4.182180,0.231936,12.000
