condition,seed,life_id,agent_id,birth_step,death_step,lifetime_steps,c_score_birth,c_score_firstk,avg_c_score_tick,c_score_std_over_life,avg_c_score_attack,c_level01_birth,c_level01_firstk,avg_c_level01_tick,c_level01_std_over_life,avg_c_level01_attack,attack_tick_count
norecharge,12648461,143,9,850,1037,187,0.037585,0.037585,0.037585,0.000000,0.037585,0.518783,0.518783,0.518783,0.000000,0.518783,1
norecharge,12648461,136,26,831,1051,220,0.040910,0.040910,0.040910,0.000026,0.040910,0.520441,0.520441,0.520440,0.001158,0.520441,2
norecharge,12648461,148,25,874,1061,187,0.038619,0.038619,0.038619,0.000037,0.038619,0.519296,0.519296,0.519295,0.000913,0.519296,2
norecharge,12648461,149,7,877,1064,187,0.026238,0.026238,0.026238,0.000000,0.026238,0.513116,0.513116,0.513115,0.000573,0.513116,2
norecharge,12648461,133,16,821,1065,244,0.035510,0.035510,0.035510,0.000000,0.035510,0.517747,0.517747,0.517746,0.001036,0.517747,2
norecharge,12648461,141,23,844,1065,221,0.054036,0.054036,0.054036,0.000000,0.054036,0.526731,0.526731,0.526732,0.000345,0.526731,1
norecharge,12648461,145,19,859,1069,210,0.014040,0.014040,0.014040,0.000009,0.014040,0.507020,0.507020,0.507019,0.000518,0.507020,2
norecharge,12648461,138,31,838,1071,233,0.015167,0.015167,0.015167,0.000000,0.015167,0.507563,0.507564,0.507562,0.001184,0.507563,2
norecharge,12648461,152,2,888,1075,187,0.024669,0.024669,0.024669,0.000000,0.024669,0.512300,0.512300,0.512299,0.000863,0.512300,2
norecharge,12648461,140,20,842,1078,236,0.045538,0.045538,0.045538,0.000000,0.045538,0.522753,0.522753,0.522752,0.000598,0.522753,2
norecharge,12648461,147,5,873,1084,211,0.000337,0.000337,0.000337,0.000001,0.000337,0.500169,0.500169,0.500168,0.000386,0.500169,1
norecharge,12648461,144,29,856,1089,233,0.006510,0.006510,0.006510,0.000006,0.006510,0.503255,0.503255,0.503256,0.000000,0.503255,1
norecharge,12648461,146,14,871,1091,220,0.033945,0.033945,0.033945,0.000064,0.033945,0.516962,0.516962,0.516962,0.000752,0.516962,2
norecharge,12648461,154,4,898,1100,202,0.062625,0.062625,0.062625,0.000094,0.062625,0.530650,0.530650,0.530649,0.001007,0.530650,1
norecharge,12648461,150,22,881,1113,232,0.008451,0.008451,0.008451,0.000000,0.008451,0.504225,0.504225,0.504226,0.000000,0.504225,2
norecharge,12648461,151,8,881,1117,236,0.040896,0.040896,0.040896,0.000072,0.040896,0.520427,0.520427,0.520426,0.001078,0.520427,2
norecharge,12648461,155,6,899,1121,222,0.051793,0.051793,0.051793,0.000098,0.051793,0.525873,0.525873,0.525872,0.001196,0.525873,2
norecharge,12648461,158,28,937,1124,187,0.079774,0.079774,0.079774,0.000000,0.079774,0.539802,0.539802,0.539802,0.000000,0.539802,2
norecharge,12648461,153,15,898,1131,233,0.044537,0.044537,0.044537,0.000000,0.044537,0.522252,0.522252,0.522253,0.000000,0.522253,0
norecharge,12648461,157,13,932,1135,203,0.022563,0.022563,0.022563,0.000000,0.022563,0.511275,0.511275,0.511276,0.000000,0.511275,1
norecharge,12648461,159,30,943,1140,197,0.022543,0.022543,0.022543,0.000000,0.022543,0.511261,0.511261,0.511261,0.000000,0.511261,2
norecharge,12648461,156,3,905,1143,238,0.000452,0.000452,0.000452,0.000001,0.000452,0.500226,0.500226,0.500227,0.000000,0.500226,3
norecharge,12648461,161,27,986,1191,205,0.089389,0.089389,0.089389,0.000000,0.089389,0.544563,0.544563,0.544563,0.000810,0.544563,2
norecharge,12648461,163,1,1009,1196,187,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,0
norecharge,12648461,164,10,1012,1199,187,0.072441,0.072441,0.072441,0.000000,0.072441,0.536124,0.536124,0.536125,0.000000,0.536124,2
norecharge,12648461,162,18,1001,1201,200,0.046437,0.046437,0.046437,0.000000,0.046437,0.523189,0.523189,0.523188,0.001269,0.523189,2
norecharge,12648461,160,12,953,1204,251,0.016795,0.016795,0.016794,0.000035,0.016795,0.508396,0.508396,0.508394,0.000992,0.508396,2
norecharge,12648461,166,21,1014,1204,190,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
norecharge,12648461,167,17,1026,1221,195,0.160251,0.160251,0.160252,0.000000,0.160251,0.579218,0.579218,0.579217,0.000598,0.579218,2
norecharge,12648461,165,0,1013,1235,222,0.003857,0.003857,0.003857,0.000000,0.003857,0.501929,0.501928,0.501930,0.000000,0.501929,2
norecharge,12648461,170,9,1038,1239,201,0.086156,0.086156,0.086156,0.000184,0.086156,0.542449,0.542449,0.542449,0.000000,0.542449,2
norecharge,12648461,171,26,1052,1239,187,0.048057,0.048057,0.048057,0.000059,0.048057,0.524010,0.524010,0.524010,0.000000,0.524010,2
norecharge,12648461,169,24,1036,1249,213,0.004935,0.004935,0.004935,0.000003,0.004935,0.502467,0.502467,0.502466,0.000345,0.502467,2
norecharge,12648461,175,23,1066,1253,187,0.008896,0.008896,0.008896,0.000000,0.008896,0.504448,0.504448,0.504448,0.000000,0.504448,2
norecharge,12648461,176,19,1070,1257,187,0.019063,0.019063,0.019063,0.000000,0.019063,0.509530,0.509530,0.509530,0.000691,0.509530,2
norecharge,12648461,168,11,1034,1263,229,0.029988,0.029988,0.029988,0.000019,0.029988,0.514990,0.514990,0.514990,0.000000,0.514990,3
norecharge,12648461,178,2,1076,1263,187,0.011515,0.011515,0.011515,0.000000,0.011515,0.505757,0.505757,0.505758,0.000000,0.505757,1
norecharge,12648461,179,20,1079,1272,193,0.033041,0.033041,0.033041,0.000000,0.033041,0.516501,0.516501,0.516502,0.000000,0.516501,1
norecharge,12648461,173,7,1065,1279,214,0.000015,0.000015,0.000015,0.000000,0.000015,0.500007,0.500007,0.500008,0.000000,0.500007,2
norecharge,12648461,182,14,1092,1279,187,0.148612,0.148612,0.148612,0.000266,0.148612,0.573493,0.573493,0.573493,0.000000,0.573493,2
norecharge,12648461,172,25,1062,1281,219,0.028268,0.028268,0.028268,0.000020,0.028268,0.514130,0.514130,0.514130,0.000000,0.514130,2
norecharge,12648461,174,16,1066,1288,222,0.039608,0.039608,0.039608,0.000000,0.039608,0.519785,0.519785,0.519784,0.000992,0.519785,2
norecharge,12648461,180,5,1085,1310,225,0.055360,0.055360,0.055360,0.000106,0.055360,0.527638,0.527638,0.527639,0.000000,0.527638,2
norecharge,12648461,177,31,1072,1311,239,0.009716,0.009716,0.009716,0.000000,0.009716,0.504858,0.504858,0.504858,0.000173,0.504858,3
norecharge,12648461,185,8,1118,1312,194,0.051482,0.051482,0.051482,0.000113,0.051482,0.525713,0.525713,0.525712,0.001132,0.525713,1
norecharge,12648461,187,28,1125,1312,187,0.100896,0.100896,0.100896,0.000200,0.100896,0.550268,0.550268,0.550268,0.000000,0.550268,2
norecharge,12648461,181,29,1090,1320,230,0.191555,0.191555,0.191555,0.000371,0.191555,0.594373,0.594373,0.594374,0.000000,0.594373,2
norecharge,12648461,188,15,1132,1326,194,0.064773,0.064773,0.064773,0.000000,0.064773,0.532335,0.532335,0.532334,0.000598,0.532335,2
norecharge,12648461,183,4,1101,1333,232,0.057205,0.057205,0.057204,0.000079,0.057205,0.528571,0.528571,0.528572,0.000000,0.528571,2
norecharge,12648461,184,22,1114,1338,224,0.025364,0.025364,0.025364,0.000000,0.025364,0.512679,0.512679,0.512680,0.000000,0.512679,2
norecharge,12648461,189,13,1136,1343,207,0.028870,0.028870,0.028870,0.000042,0.028870,0.514431,0.514431,0.514433,0.000000,0.514431,2
norecharge,12648461,191,3,1144,1351,207,0.000441,0.000441,0.000441,0.000000,0.000441,0.500220,0.500220,0.500221,0.000000,0.500220,2
norecharge,12648461,190,30,1141,1355,214,0.066900,0.066900,0.066900,0.000000,0.066900,0.533400,0.533400,0.533401,0.000000,0.533400,2
norecharge,12648461,186,6,1122,1361,239,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,3
norecharge,12648461,192,27,1192,1379,187,0.070286,0.070286,0.070287,0.000000,0.070287,0.535085,0.535086,0.535086,0.000000,0.535086,0
norecharge,12648461,195,18,1202,1389,187,0.040698,0.040698,0.040698,0.000060,0.040698,0.520326,0.520326,0.520325,0.001078,0.520326,2
norecharge,12648461,196,12,1205,1392,187,0.066169,0.066169,0.066169,0.000000,0.066169,0.532812,0.532812,0.532812,0.000299,0.532812,2
norecharge,12648461,193,1,1197,1415,218,0.036278,0.036278,0.036278,0.000047,0.036278,0.518117,0.518117,0.518118,0.000000,0.518117,2
norecharge,12648461,197,21,1205,1416,211,0.036469,0.036469,0.036469,0.000034,0.036469,0.518224,0.518224,0.518225,0.000000,0.518224,1
norecharge,12648461,199,0,1236,1423,187,0.026461,0.026461,0.026461,0.000000,0.026461,0.513226,0.513226,0.513227,0.000000,0.513226,1
norecharge,12648461,194,10,1200,1437,237,0.060362,0.060362,0.060362,0.000179,0.060362,0.530145,0.530145,0.530144,0.000000,0.530145,2
norecharge,12648461,201,26,1240,1437,197,0.030185,0.030185,0.030186,0.000000,0.030185,0.515088,0.515088,0.515089,0.000000,0.515088,1
norecharge,12648461,202,24,1250,1437,187,0.042414,0.042414,0.042414,0.000046,0.042414,0.521188,0.521188,0.521187,0.000846,0.521188,2
norecharge,12648462,1,1,0,187,187,0.010252,0.010252,0.010252,0.000021,0.010252,0.505125,0.505125,0.505126,0.000000,0.505125,2
norecharge,12648462,9,9,0,187,187,0.026354,0.026354,0.026354,0.000040,0.026354,0.513174,0.513174,0.513174,0.000000,0.513174,2
norecharge,12648462,13,13,0,187,187,0.031877,0.031877,0.031877,0.000056,0.031877,0.515933,0.515933,0.515932,0.000173,0.515933,2
norecharge,12648462,15,15,0,187,187,0.008515,0.008515,0.008515,0.000000,0.008515,0.504257,0.504257,0.504257,0.000791,0.504257,2
norecharge,12648462,17,17,0,187,187,0.053501,0.053501,0.053501,0.000026,0.053501,0.526724,0.526724,0.526724,0.000345,0.526724,2
norecharge,12648462,22,22,0,187,187,0.056206,0.056206,0.056206,0.000120,0.056206,0.528073,0.528073,0.528074,0.000000,0.528073,2
norecharge,12648462,24,24,0,187,187,0.009560,0.009560,0.009560,0.000022,0.009560,0.504778,0.504778,0.504778,0.000810,0.504778,2
norecharge,12648462,25,25,0,187,187,0.389594,0.389594,0.389594,0.000000,0.389594,0.682876,0.682877,0.682877,0.000846,0.682876,2
norecharge,12648462,27,27,0,187,187,0.138826,0.138826,0.138826,0.000000,0.138826,0.568630,0.568630,0.568632,0.000000,0.568630,2
norecharge,12648462,30,30,0,187,187,0.399321,0.399321,0.399322,0.000000,0.399321,0.671256,0.671256,0.671257,0.000000,0.671256,2
norecharge,12648462,10,10,0,190,190,0.017595,0.017595,0.017595,0.000000,0.017595,0.508792,0.508792,0.508791,0.000691,0.508792,1
norecharge,12648462,21,21,0,191,191,0.001572,0.001572,0.001572,0.000002,0.001572,0.500786,0.500786,0.500786,0.000000,0.500786,2
norecharge,12648462,8,8,0,195,195,0.095537,0.095537,0.095537,0.000000,0.095537,0.547624,0.547624,0.547623,0.001050,0.547624,2
norecharge,12648462,19,19,0,199,199,0.000314,0.000314,0.000314,0.000001,0.000314,0.500157,0.500157,0.500158,0.000000,0.500157,2
norecharge,12648462,2,2,0,205,205,0.029410,0.029410,0.029410,0.000017,0.029410,0.514697,0.514697,0.514696,0.000669,0.514697,2
norecharge,12648462,28,28,0,205,205,0.000521,0.000521,0.000521,0.000000,0.000521,0.500261,0.500261,0.500260,0.000646,0.500261,2
norecharge,12648462,16,16,0,215,215,0.073231,0.073231,0.073232,0.000000,0.073231,0.536490,0.536490,0.536491,0.000000,0.536490,2
norecharge,12648462,5,5,0,219,219,0.077925,0.077925,0.077925,0.000124,0.077925,0.538789,0.538789,0.538788,0.001132,0.538789,2
norecharge,12648462,26,26,0,219,219,0.009125,0.009125,0.009125,0.000018,0.009125,0.504562,0.504562,0.504562,0.000000,0.504562,2
norecharge,12648462,3,3,0,226,226,0.034789,0.034789,0.034789,0.000051,0.034789,0.517387,0.517387,0.517387,0.000000,0.517387,1
norecharge,12648462,18,18,0,229,229,0.005646,0.005646,0.005646,0.000004,0.005646,0.502822,0.502822,0.502822,0.000000,0.502822,2
norecharge,12648462,7,7,0,230,230,0.061174,0.061174,0.061173,0.000116,0.061174,0.530548,0.530548,0.530548,0.000732,0.530548,3
norecharge,12648462,11,11,0,230,230,0.027808,0.027808,0.027808,0.000071,0.027808,0.513897,0.513897,0.513899,0.000000,0.513897,2
norecharge,12648462,14,14,0,230,230,0.055592,0.055592,0.055592,0.000022,0.055592,0.527758,0.527758,0.527756,0.000791,0.527758,2
norecharge,12648462,20,20,0,230,230,0.041702,0.041702,0.041702,0.000026,0.041702,0.520839,0.520839,0.520838,0.001326,0.520839,2
norecharge,12648462,12,12,0,238,238,0.044538,0.044538,0.044538,0.000000,0.044538,0.522251,0.522251,0.522249,0.001563,0.522251,3
norecharge,12648462,23,23,0,238,238,0.019563,0.019563,0.019563,0.000005,0.019563,0.509779,0.509779,0.509779,0.000488,0.509779,3
norecharge,12648462,29,29,0,241,241,0.014109,0.014109,0.014109,0.000000,0.014109,0.507053,0.507053,0.507052,0.001326,0.507053,3
norecharge,12648462,0,0,0,242,242,0.094302,0.094301,0.094301,0.000175,0.094302,0.546983,0.546983,0.546982,0.001196,0.546983,2
norecharge,12648462,31,31,0,246,246,0.016484,0.016484,0.016484,0.000041,0.016484,0.508241,0.508241,0.508240,0.000691,0.508241,2
norecharge,12648462,6,6,0,249,249,0.048575,0.048575,0.048575,0.000086,0.048575,0.524268,0.524268,0.524269,0.000000,0.524268,3
norecharge,12648462,4,4,0,250,250,0.056542,0.056542,0.056542,0.000000,0.056542,0.528223,0.528223,0.528222,0.001064,0.528223,2
norecharge,12648462,33,9,188,375,187,0.141741,0.141741,0.141741,0.000000,0.141741,0.569981,0.569982,0.569982,0.000000,0.569981,1
norecharge,12648462,35,15,188,375,187,0.043037,0.043037,0.043037,0.000089,0.043037,0.521493,0.521493,0.521493,0.000546,0.521493,1
norecharge,12648462,36,17,188,375,187,0.000003,0.000003,0.000003,0.000000,0.000003,0.500002,0.500002,0.500001,0.000791,0.500002,2
norecharge,12648462,37,22,188,375,187,0.071983,0.071983,0.071983,0.000000,0.071983,0.535916,0.535915,0.535917,0.000000,0.535916,2
norecharge,12648462,38,24,188,375,187,0.048509,0.048509,0.048509,0.000073,0.048509,0.524228,0.524228,0.524229,0.000000,0.524228,1
norecharge,12648462,47,28,206,393,187,0.035976,0.035976,0.035976,0.000044,0.035976,0.517980,0.517980,0.517981,0.000000,0.517980,1
norecharge,12648462,39,25,188,397,209,0.001558,0.001558,0.001558,0.000000,0.001558,0.500779,0.500779,0.500778,0.000457,0.500779,2
norecharge,12648462,34,13,188,402,214,0.021698,0.021698,0.021698,0.000050,0.021698,0.510844,0.510843,0.510843,0.000173,0.510844,2
norecharge,12648462,45,19,200,403,203,0.035396,0.035396,0.035396,0.000061,0.035396,0.517690,0.517691,0.517691,0.000000,0.517690,2
norecharge,12648462,49,5,220,407,187,0.037605,0.037605,0.037605,0.000000,0.037605,0.518793,0.518793,0.518793,0.000000,0.518793,2
norecharge,12648462,41,30,188,414,226,0.049043,0.049043,0.049043,0.000000,0.049043,0.524500,0.524500,0.524498,0.001359,0.524500,2
norecharge,12648462,46,2,206,415,209,0.020839,0.020839,0.020839,0.000000,0.020839,0.510418,0.510418,0.510419,0.000000,0.510418,2
norecharge,12648462,54,11,231,418,187,0.052989,0.052989,0.052989,0.000000,0.052989,0.526467,0.526467,0.526466,0.001007,0.526466,0
norecharge,12648462,40,27,188,420,232,0.024905,0.024905,0.024905,0.000000,0.024905,0.512429,0.512429,0.512428,0.001007,0.512429,2
norecharge,12648462,52,18,230,422,192,0.071615,0.071615,0.071615,0.000000,0.071615,0.535738,0.535738,0.535737,0.000732,0.535738,2
norecharge,12648462,44,8,196,426,230,0.060929,0.060929,0.060929,0.000090,0.060929,0.530338,0.530338,0.530336,0.001050,0.530338,3
norecharge,12648462,58,23,239,426,187,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
norecharge,12648462,43,21,192,431,239,0.036197,0.036197,0.036197,0.000000,0.036197,0.518089,0.518088,0.518089,0.000173,0.518089,1
norecharge,12648462,32,1,188,434,246,0.033458,0.033458,0.033458,0.000000,0.033458,0.516721,0.516721,0.516722,0.000000,0.516721,3
norecharge,12648462,51,3,227,434,207,0.018265,0.018265,0.018265,0.000000,0.018265,0.509130,0.509130,0.509131,0.000000,0.509130,1
norecharge,12648462,50,26,220,437,217,0.036028,0.036028,0.036028,0.000000,0.036028,0.518002,0.518002,0.518003,0.000000,0.518002,2
norecharge,12648462,62,6,250,437,187,0.048514,0.048514,0.048514,0.000000,0.048514,0.524223,0.524223,0.524223,0.000000,0.524223,2
norecharge,12648462,63,4,251,438,187,0.059199,0.059199,0.059199,0.000103,0.059199,0.529565,0.529565,0.529564,0.000457,0.529564,0
norecharge,12648462,42,10,191,440,249,0.041868,0.041868,0.041868,0.000000,0.041868,0.520922,0.520922,0.520921,0.000669,0.520922,2
norecharge,12648462,56,20,231,443,212,0.015847,0.015847,0.015847,0.000000,0.015847,0.507921,0.507921,0.507920,0.001171,0.507921,2
norecharge,12648462,57,12,239,457,218,0.000086,0.000086,0.000086,0.000000,0.000086,0.500043,0.500043,0.500044,0.000000,0.500043,2
norecharge,12648462,48,16,216,461,245,0.028038,0.028038,0.028038,0.000057,0.028038,0.514015,0.514015,0.514015,0.000977,0.514015,2
norecharge,12648462,55,14,231,462,231,0.024717,0.024717,0.024717,0.000000,0.024717,0.512356,0.512356,0.512354,0.001337,0.512356,2
norecharge,12648462,53,7,231,470,239,0.036659,0.036659,0.036659,0.000042,0.036659,0.518320,0.518319,0.518319,0.000691,0.518320,2
norecharge,12648462,60,0,243,479,236,0.000345,0.000345,0.000345,0.000000,0.000345,0.500173,0.500173,0.500174,0.000000,0.500173,3
norecharge,12648462,59,29,242,481,239,0.480869,0.480869,0.480867,0.001309,0.480869,0.719778,0.719778,0.719777,0.001544,0.719778,1
norecharge,12648462,61,31,247,482,235,0.073521,0.073521,0.073521,0.000068,0.073521,0.536694,0.536694,0.536696,0.000000,0.536694,1
norecharge,12648462,65,15,376,563,187,0.040403,0.040403,0.040403,0.000077,0.040403,0.520191,0.520191,0.520190,0.000961,0.520191,2
norecharge,12648462,64,9,376,585,209,0.013994,0.013994,0.013994,0.000000,0.013994,0.506996,0.506996,0.506996,0.000622,0.506996,1
norecharge,12648462,66,17,376,587,211,0.032083,0.032083,0.032083,0.000000,0.032083,0.516026,0.516026,0.516027,0.000000,0.516026,2
norecharge,12648462,72,19,404,591,187,0.009786,0.009786,0.009786,0.000000,0.009786,0.504893,0.504892,0.504892,0.000732,0.504893,2
norecharge,12648462,68,24,376,594,218,0.000105,0.000105,0.000105,0.000000,0.000105,0.500053,0.500053,0.500053,0.000000,0.500053,2
norecharge,12648462,70,25,398,605,207,0.043420,0.043420,0.043420,0.000060,0.043420,0.521691,0.521691,0.521690,0.000000,0.521691,1
norecharge,12648462,80,23,427,614,187,0.021645,0.021645,0.021645,0.000000,0.021645,0.510821,0.510820,0.510820,0.000000,0.510821,2
norecharge,12648462,67,22,376,617,241,0.034112,0.034112,0.034112,0.000000,0.034112,0.517049,0.517049,0.517050,0.000000,0.517049,2
norecharge,12648462,85,6,438,625,187,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,1
norecharge,12648462,83,3,435,628,193,0.074255,0.074255,0.074255,0.000163,0.074255,0.537059,0.537059,0.537058,0.001196,0.537059,2
norecharge,12648462,87,10,441,629,188,0.045792,0.045792,0.045792,0.000000,0.045792,0.522879,0.522879,0.522880,0.000000,0.522879,2
norecharge,12648462,75,2,416,632,216,0.016224,0.016224,0.016224,0.000000,0.016224,0.508111,0.508111,0.508110,0.000173,0.508111,2
norecharge,12648462,69,28,394,637,243,0.004523,0.004523,0.004523,0.000006,0.004523,0.502262,0.502262,0.502260,0.000897,0.502262,1
norecharge,12648462,74,30,415,640,225,0.019238,0.019238,0.019238,0.000000,0.019238,0.509616,0.509616,0.509615,0.001092,0.509616,1
norecharge,12648462,82,1,435,640,205,0.044812,0.044812,0.044812,0.000000,0.044812,0.522372,0.522372,0.522371,0.001078,0.522372,1
norecharge,12648462,79,8,427,642,215,0.075384,0.075384,0.075384,0.000000,0.075384,0.537619,0.537620,0.537620,0.000000,0.537619,2
norecharge,12648462,81,21,432,644,212,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
norecharge,12648462,89,12,458,645,187,0.041519,0.041519,0.041520,0.000000,0.041519,0.520729,0.520729,0.520729,0.000546,0.520729,2
norecharge,12648462,71,13,403,646,243,0.004942,0.004942,0.004942,0.000009,0.004942,0.502471,0.502471,0.502472,0.000000,0.502471,1
norecharge,12648462,78,18,423,649,226,0.050997,0.050997,0.050997,0.000000,0.050997,0.525467,0.525467,0.525467,0.000000,0.525467,2
norecharge,12648462,88,20,444,655,211,0.052808,0.052808,0.052808,0.000119,0.052808,0.526375,0.526375,0.526375,0.000000,0.526375,2
norecharge,12648462,73,5,408,656,248,0.002817,0.002817,0.002817,0.000000,0.002817,0.501409,0.501409,0.501410,0.000000,0.501409,2
norecharge,12648462,90,16,462,656,194,0.029716,0.029716,0.029716,0.000000,0.029716,0.514848,0.514848,0.514847,0.000669,0.514848,2
norecharge,12648462,77,27,421,659,238,0.100183,0.100183,0.100183,0.000000,0.100183,0.549913,0.549913,0.549912,0.000810,0.549913,2
norecharge,12648462,76,11,419,660,241,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,3
norecharge,12648462,84,26,438,666,228,0.202818,0.202817,0.202817,0.000161,0.202818,0.599939,0.599939,0.599938,0.001007,0.599939,1
